,word,surprisal_bits
0,ombrellino,21.930446148859836
1,asciutto,20.02053261218876
2,C',17.808998869135216
3,era,3.1747054884347747
4,una,1.9737482297026698
5,volta,7.1701231936765275
6,in,3.560687527627383
7,un,2.137961908278053
8,paese,5.178692051777445
9,molto,6.76514739052263
10,asciutto,12.496006128609364
11,un,1.5499258797366229
12,ombrellino,12.441848400524954
13,azzurro,11.483410069149926
14,Come,7.61542824052715
15,era,5.8761828268248415
16,finito,8.621066522500872
17,in,4.880659876444267
18,quel,3.1208460256293704
19,paese,2.205921540697095
20,asciutto,18.155990022871197
21,Chissà,12.073618066589104
22,forse,1.2128898450055936
23,uno,9.003334424365447
24,scherzo,8.167355135658726
25,uno,7.830008242286262
26,sbaglio,12.053286449586754
27,ma,5.496787379194977
28,l',5.999389822041751
29,ombrellino,2.9025099162252936
30,era,2.8280636207137797
31,là,11.91202712343938
32,e,3.895056885365459
33,restava,12.330675074384578
34,sempre,4.937008960103561
35,chiuso,9.790218685643614
36,perché,5.242533387638927
37,in,5.976833265485189
38,quel,1.117878803458364
39,paese,1.5158213761052262
40,non,2.1271553784110884
41,pioveva,8.556453758458945
42,quasi,7.516893876403019
43,mai,2.8733864666696314
44,e,2.0292502988064647
45,se,6.297102797574928
46,pioveva,7.492161846802199
47,pioveva,7.774928928036119
48,così,15.527395846977988
49,poco,4.595282184561574
50,che,4.562303823328027
51,la,3.9917021920525126
52,gente,3.823216636412348
53,si,3.384493021644944
54,prendeva,8.826366340419426
55,la,2.3319213621813657
56,pioggia,10.739304600464722
57,in,6.605234482097374
58,faccia,3.900299260529059
59,contenta,18.712046748146857
60,della,5.818334054450024
61,poca,10.574350536577375
62,frescura,13.571020788717526
63,e,2.0334000681891333
64,di,6.302645454446934
65,aprire,14.419405186030982
66,l',6.4783319236787245
67,ombrello,8.045718649815882
68,nemmeno,11.24695679790613
69,le,6.856543786705351
70,veniva,13.794288150119673
71,l',6.424429809175907
72,idea,8.072259564638596
73,Un,6.305646207739189
74,giorno,3.9962022900949887
75,l',6.816418858397851
76,ombrellino,0.013995464363027888
77,era,4.019656252123753
78,lì,13.400935966406989
79,chiuso,12.161345040933016
80,accaldato,28.897122809663507
81,e,6.515228393664228
82,triste,15.077369360413229
83,quando,8.788449669349005
84,gli,9.507229144850804
85,si,5.810006654495247
86,posò,22.46825791188715
87,vicino,8.482983027984329
88,un,10.201945495774481
89,piccione,26.906105114057098
