word,surprisal_bits
dice,8.267417909601074
:,9.534732610376784
<<Qua,25.37507496817077
!,6.868678882550231
Qua,11.271989216704513
!,8.92506443202718
Vieni,21.02644479803181
con,8.042608379768643
me,12.525748244939216
a,9.854267432582038
nuotare,16.33531599421379
?>>,30.26129813940515
.,1.1629879609705192
Il,12.423788674340502
piccolo,0.557156801552989
ragno,0.1450604490755397
ha,9.44769494249753
smesso,10.44319312737638
di,9.003004905606392
tessere,14.748625383202224
.,7.734167814405247
La,15.960516954910885
ragnatela,31.37820162925047
è,7.9613458893053615
pronta,12.792242929687776
.,6.140699711088479
Allora,18.254754510531097
arriva,11.257846739358763
il,0.09353765542837239
gallo,21.123751893959387
e,2.7561110670896554
gli,8.040487489718203
dice,9.385580312450712
:,11.248373247018636
<<Chiccirichi,59.46609034422558
