word,surprisal_bits
e,7.681336119921398
"ululando,",32.16276928422152
fuggÃ¬,22.56985184737013
a,8.24076472630096
zampe,18.08525391328554
levate.,31.19897240340223
"ĊLâĢĻanatra,",91.08541319782957
il,5.192105666648839
"gatto,",14.569256249467509
il,5.102700485597808
cane,9.510601380668922
e,6.266403206465313
il,4.726950726200934
tacchino,26.389599249749274
uscirono,21.14644018922651
dallo,16.725806730581418
"stagno,",8.867683452462709
mogi,27.39944078771008
"mogi,",32.125603833370064
grondanti,35.05358851432188
dâĢĻacqua,30.057922678362765
e,6.694974341386984
se,7.781056476405879
ne,4.775167782196831
andarono,21.466318632768186
via.,5.637561198318966
ĊIl,52.988553324359145
fatto,0.45273125771487815
Ã¨,13.286776978451972
che,6.824219303510384
la,4.50995264837069
giornata,16.43767938007673
si,9.685383221157172
era,3.471205642314067
fatta,15.4186243875439
bella,19.15550057374359
e,6.8208030401336455
il,4.786304002805499
sole,8.51854353673793
scaldava,21.73826207186138
lâĢĻaria,20.555681718317583
e,7.9302122139849685
alla,10.765514068525611
"paperetta,",24.094372686397442
nulla,13.453308467213033
sembrÃ²,19.302649617752415
piÃ¹,15.127948942084029
opportuno,18.612613258724014
che,10.419334318187484
farsi,21.340809821752128
un,9.95515658316178
bel,9.101297806088713
bagnetto,33.231292678517924
nello,14.845400708773331
stagno.,6.592304826405508
ĊĊĊ,16.991082058259256
