token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,apocalisse,Apocalisse,NOUN,root,ROOT,(ROOT (f3 (sn (NOUN Apocalisse) (PUNCT .)))),,3.601700463
2,1,cara,Cara,ADJ,amod,Franci,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,4.975647479
3,1,franci,Franci,PROPN,vocative,scrivo,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,
4,1,ti,ti,PRON,iobj,scrivo,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,6.615643201
5,1,scrivo,scrivere,VERB,root,ROOT,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",4.76 ± 1.54,4.016998033
6,1,per,per,ADP,mark,sapere,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,6.912435835
7,1,sapere,sapere,VERB,advcl,scrivo,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,5.591789191
8,1,come,come,SCONJ,mark,stai,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,6.562704781
9,1,stai,stare,VERB,ccomp,sapere,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",4.60 ± 2.35,6.028325412
10,1,tu,tu,PRON,nsubj,stai,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,6.414765586
11,1,e,e,CCONJ,cc,stanno,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,2.741151583
12,1,come,come,SCONJ,mark,stanno,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,6.562704781
13,1,stanno,stare,VERB,conj,stai,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",4.60 ± 2.35,5.422469274
14,1,eris,Eris,PROPN,nsubj,stanno,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,2.094013217
15,1,e,e,CCONJ,cc,figli,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,2.741151583
16,1,i,il,DET,det,figli,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,6.584780852
17,1,vostri,vostro,DET,det:poss,figli,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,4.938606872
18,1,figli,figlio,NOUN,conj,Eris,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",3.92 ± 2.36,5.134021853
19,1,meravigliosi,meraviglioso,ADJ,amod,figli,"(ROOT (cp (sn (sa (ADJ Cara)) (PROPN Franci)) (PUNCT ,) (f (ibar (PRON ti) (VERB scrivo)) (compt (sp (ADP per) (sv2 (VERB sapere) (compt (compt (fint (SCONJ come) (f (ibar (VERB stai)) (compc (sn (PRON tu))))) (CCONJ e) (fint (SCONJ come) (f (ibar (VERB stanno)) (compin (coord (sn (PROPN Eris)) (CCONJ e) (sn (DET i) (sa (DET vostri)) (NOUN figli) (sa (ADJ meravigliosi) (PUNCT .)))))))))))))))",,3.614987755
20,2,e,e,CCONJ,cc,sapere,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,2.741151583
21,2,poi,poi,ADV,advmod,sapere,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,5.853751865
22,2,volevo,volere,AUX,aux,sapere,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,5.489721743
23,2,sapere,sapere,VERB,root,ROOT,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,5.591789191
24,2,se,se,SCONJ,mark,arrivata,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,6.583110863
25,2,pure,pure,ADV,advmod,arrivata,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,5.167341994
26,2,da,da,ADP,case,voi,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,6.577812618
27,2,voi,voi,PRON,obl,arrivata,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,5.827651777
28,2,in,in,ADP,case,Australia,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,6.797274494
29,2,australia,Australia,PROPN,obl,arrivata,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,
30,2,è,essere,AUX,aux,arrivata,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,7.249521761
31,2,arrivata,arrivare,VERB,ccomp,sapere,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,4.74383468
32,2,l’,il,DET,det,Apocalisse,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,
33,2,apocalisse,Apocalisse,PROPN,nsubj,arrivata,(ROOT (fc (CCONJ E) (ADV poi) (f (ibar (AUX volevo) (VERB sapere)) (compt (fs (SCONJ se) (ADV pure) (cp (spda (ADP da) (sn (PRON voi))) (sp (ADP in) (sn (PROPN Australia))) (f (ibar (AUX è) (VERB arrivata)) (compin (sn (DET l’) (PROPN Apocalisse)))))))) (PUNCT .))),,3.601700463
34,3,manu,Manu,PROPN,nsubj,dice,"(ROOT (fc (f (sn (PROPN Manu)) (ibar (VERB dice)) (compt (fac (SCONJ che) (f (ibar (ADV non) (AUX è) (VERB detto)) (compin (fac (SCONJ che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (savv (ADV pure) (ADV laggiù)))))))))) (PUNCT ,) (f (sn (PRON voi)) (ibar (AUX siete)) (compc (sp (ADP in) (sn (DET un) (sq (ADJ altro)) (NOUN emisfero))))) (CCONJ e) (fc (fac (SCONJ che) (f (sn (DET l’) (PROPN Australia)) (ibar (AUX è)) (compc (sn (DET un) (NOUN Paese) (sa (ADV abbastanza) (ADJ vergine)))))) (CCONJ e) (fac (SCONJ che) (f (sn (DET la) (NOUN gente) (savv (ADV lì))) (ibar (ADV non) (AUX può) (AUX aver) (VERB commesso)) (compt (sn (DET lo) (sa (ADJ stesso)) (NOUN numero) (spd (ADP di) (sn (NOUN peccati)))) (sc (CCONJ che) (spda (ADP da) (sn (PRON noi) (PUNCT .))))))))))",,
35,3,dice,dire,VERB,root,ROOT,"(ROOT (fc (f (sn (PROPN Manu)) (ibar (VERB dice)) (compt (fac (SCONJ che) (f (ibar (ADV non) (AUX è) (VERB detto)) (compin (fac (SCONJ che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (savv (ADV pure) (ADV laggiù)))))))))) (PUNCT ,) (f (sn (PRON voi)) (ibar (AUX siete)) (compc (sp (ADP in) (sn (DET un) (sq (ADJ altro)) (NOUN emisfero))))) (CCONJ e) (fc (fac (SCONJ che) (f (sn (DET l’) (PROPN Australia)) (ibar (AUX è)) (compc (sn (DET un) (NOUN Paese) (sa (ADV abbastanza) (ADJ vergine)))))) (CCONJ e) (fac (SCONJ che) (f (sn (DET la) (NOUN gente) (savv (ADV lì))) (ibar (ADV non) (AUX può) (AUX aver) (VERB commesso)) (compt (sn (DET lo) (sa (ADJ stesso)) (NOUN numero) (spd (ADP di) (sn (NOUN peccati)))) (sc (CCONJ che) (spda (ADP da) (sn (PRON noi) (PUNCT .))))))))))",4.08 ± 1.73,5.609257672
36,3,che,che,SCONJ,mark,detto,"(ROOT (fc (f (sn (PROPN Manu)) (ibar (VERB dice)) (compt (fac (SCONJ che) (f (ibar (ADV non) (AUX è) (VERB detto)) (compin (fac (SCONJ che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (savv (ADV pure) (ADV laggiù)))))))))) (PUNCT ,) (f (sn (PRON voi)) (ibar (AUX siete)) (compc (sp (ADP in) (sn (DET un) (sq (ADJ altro)) (NOUN emisfero))))) (CCONJ e) (fc (fac (SCONJ che) (f (sn (DET l’) (PROPN Australia)) (ibar (AUX è)) (compc (sn (DET un) (NOUN Paese) (sa (ADV abbastanza) (ADJ vergine)))))) (CCONJ e) (fac (SCONJ che) (f (sn (DET la) (NOUN gente) (savv (ADV lì))) (ibar (ADV non) (AUX può) (AUX aver) (VERB commesso)) (compt (sn (DET lo) (sa (ADJ stesso)) (NOUN numero) (spd (ADP di) (sn (NOUN peccati)))) (sc (CCONJ che) (spda (ADP da) (sn (PRON noi) (PUNCT .))))))))))",,7.250456545
37,3,non,non,ADV,advmod,detto,"(ROOT (fc (f (sn (PROPN Manu)) (ibar (VERB dice)) (compt (fac (SCONJ che) (f (ibar (ADV non) (AUX è) (VERB detto)) (compin (fac (SCONJ che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (savv (ADV pure) (ADV laggiù)))))))))) (PUNCT ,) (f (sn (PRON voi)) (ibar (AUX siete)) (compc (sp (ADP in) (sn (DET un) (sq (ADJ altro)) (NOUN emisfero))))) (CCONJ e) (fc (fac (SCONJ che) (f (sn (DET l’) (PROPN Australia)) (ibar (AUX è)) (compc (sn (DET un) (NOUN Paese) (sa (ADV abbastanza) (ADJ vergine)))))) (CCONJ e) (fac (SCONJ che) (f (sn (DET la) (NOUN gente) (savv (ADV lì))) (ibar (ADV non) (AUX può) (AUX aver) (VERB commesso)) (compt (sn (DET lo) (sa (ADJ stesso)) (NOUN numero) (spd (ADP di) (sn (NOUN peccati)))) (sc (CCONJ che) (spda (ADP da) (sn (PRON noi) (PUNCT .))))))))))",,7.259198169
38,3,è,essere,AUX,aux,detto,"(ROOT (fc (f (sn (PROPN Manu)) (ibar (VERB dice)) (compt (fac (SCONJ che) (f (ibar (ADV non) (AUX è) (VERB detto)) (compin (fac (SCONJ che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (savv (ADV pure) (ADV laggiù)))))))))) (PUNCT ,) (f (sn (PRON voi)) (ibar (AUX siete)) (compc (sp (ADP in) (sn (DET un) (sq (ADJ altro)) (NOUN emisfero))))) (CCONJ e) (fc (fac (SCONJ che) (f (sn (DET l’) (PROPN Australia)) (ibar (AUX è)) (compc (sn (DET un) (NOUN Paese) (sa (ADV abbastanza) (ADJ vergine)))))) (CCONJ e) (fac (SCONJ che) (f (sn (DET la) (NOUN gente) (savv (ADV lì))) (ibar (ADV non) (AUX può) (AUX aver) (VERB commesso)) (compt (sn (DET lo) (sa (ADJ stesso)) (NOUN numero) (spd (ADP di) (sn (NOUN peccati)))) (sc (CCONJ che) (spda (ADP da) (sn (PRON noi) (PUNCT .))))))))))",,7.249521761
39,3,detto,dire,VERB,ccomp,dice,"(ROOT (fc (f (sn (PROPN Manu)) (ibar (VERB dice)) (compt (fac (SCONJ che) (f (ibar (ADV non) (AUX è) (VERB detto)) (compin (fac (SCONJ che) (f (ir_infl (AUX sia) (VERB arrivata)) (compin (savv (ADV pure) (ADV laggiù)))))))))) (PUNCT ,) (f (sn (PRON voi)) (ibar (AUX siete)) (compc (sp (ADP in) (sn (DET un) (sq (ADJ altro)) (NOUN emisfero))))) (CCONJ e) (fc (fac (SCONJ che) (f (sn (DET l’) (PROPN Australia)) (ibar (AUX è)) (compc (sn (DET un) (NOUN Paese) (sa (ADV abbastanza) (ADJ vergine)))))) (CCONJ e) (fac (SCONJ che) (f (sn (DET la) (NOUN gente) (savv (ADV lì))) (ibar (ADV non) (AUX può) (AUX aver) (VERB commesso)) (compt (sn (DET lo) (sa (ADJ stesso)) (NOUN numero) (spd (ADP di) (sn (NOUN peccati)))) (sc (CCONJ che) (spda (ADP da) (sn (PRON noi) (PUNCT .))))))))))",4.08 ± 1.73,6.180297396
