TOKEN,BEGIN,ORT
199,2952495,senza
200,2968371,niente
201,2993949,
202,3014235,Andò
203,3027465,lo
204,3031875,stesso
205,3059217,al
206,3069360,mercato
207,3090528,del
208,3100671,pesce
209,3123603,
210,3150063,Giovanni
211,3166821,pregò
212,3177846,i
213,3179610,pescivendoli
214,3209157,di
215,3217977,dargli
216,3230766,qualcosa
217,3264723,
218,3267810,Gli
219,3270897,
220,3293388,andavano
221,3314997,bene
222,3326463,pure
223,3333960,le
224,3337488,interiora
225,3364389,e
226,3366594,le
227,3371886,teste
228,3382911,dei
229,3392613,pesci
230,3405843,che
231,3410694,non
232,3415986,mangia
233,3432303,nessuno
234,3460527,
235,3466701,ma
236,3470670,lo
237,3476403,cacciarono
238,3507273,come
239,3518739,fosse
240,3532410,un
241,3537702,barbone
242,3564603,
243,3605616,Il
244,3614877,pover’uomo
245,3636486,vide
246,3643101,allora
247,3658536,un
248,3662064,enorme
249,3678822,pesce
250,3690729,spada
251,3711456,Era
252,3732183,bellissimo
253,3757761,con
254,3764376,la
255,3769227,sua
256,3775401,spada
257,3786867,affilata
258,3812445,la
259,3819060,pelle
260,3833613,azzurra
261,3846843,e
262,3851253,un
263,3856545,occhio
264,3868011,grande
265,3883005,come
266,3893148,un
267,3901527,uovo
268,3915639,Sarebbe
269,3953124,stata
270,3968118,una
271,3972087,sorpresa
272,3994137,meravigliosa
273,4024125,portarlo
274,4043970,a
275,4060728,casa
276,4074399,Avrebbero
277,4096008,mangiato
278,4118058,per
279,4125114,sei
280,4136139,mesi
281,4154661,
282,4183326,Lui
283,4201848,non
284,4208022,aveva
285,4221252,mai
286,4232718,rubato
287,4249476,nulla
288,4256973,in
289,4267116,vita
290,4275936,sua
291,4289607,era
292,4301073,onesto
293,4326651,e
294,4330179,sapeva
295,4348701,che
296,4352670,Non
297,4361490,rubare
298,4379571,è
299,4381335,uno
300,4390155,dei
301,4397652,dieci
302,4410441,comandamenti
303,4451454,
304,4470417,Ma
305,4475268,forse
306,4491144,Dio
307,4498641,per
308,4505256,una
309,4512312,volta
310,4524660,avrebbe
311,4538772,chiuso
312,4549356,un
313,4555971,occhio
314,4577139,
315,4609332,Giovanni
316,4625649,aspettò
317,4644612,che
318,4652550,fosse
319,4664457,il
320,4667544,momento
321,4686948,giusto
322,4706352,che
323,4708557,nessuno
324,4728402,lo
325,4734135,vedesse
326,4762359,
327,4774707,e
328,4781322,corse
329,4800285,verso
330,4813074,il
331,4821012,pesce
332,4843944,
333,4858056,Lo
334,4868199,afferrò
335,4886280,per
336,4892895,la
337,4897305,coda
338,4908771,e
339,4911417,con
340,4922001,uno
341,4926852,slancio
342,4945374,violento
343,4965660,se
344,4972275,lo
345,4978449,gettò
346,4992561,sulla
347,5004027,spalla
348,5027841,pronto
349,5043276,scappare
350,5076351,
351,5110749,Un
352,5118246,dolore
353,5132799,terribile
354,5158377,come
355,5170284,una
356,5179545,pugnalata
357,5219676,gli
358,5226732,strappò
359,5242167,il
360,5243931,respiro
361,5272596,
362,5277447,Fece
363,5320224,finta
364,5336982,di
365,5340951,niente
366,5353299,e
367,5354622,cominciò
368,5378436,correre
369,5410629,
370,5416803,verso
371,5430474,le
372,5435325,stradine
373,5463549,del
374,5466195,quartiere
375,5488245,vecchio
376,5511177,
377,5551749,Avanzava
378,5581296,denti
379,5602023,stretti
380,5617458,il
381,5633334,pesce
382,5646564,sulla
383,5659353,spalla
384,5691546,Sentiva
385,5740497,dietro
386,5752845,di
387,5759460,sé
388,5764311,i
389,5768280,pescivendoli
390,5801355,che
391,5806206,gli
392,5814144,gridavano
393,5836635,di
394,5844132,fermarsi
395,5881176,Si
396,5910723,infilò
397,5923953,in
398,5927040,un
399,5935419,vicolo
400,5955264,poi
401,5961438,in
402,5962761,un
403,5967612,altro
404,5986575,e
405,5987898,in
406,5992308,un
407,5994954,altro
408,6006861,ancora
409,6031116,Si
410,6074334,fermò
411,6090210,senza
412,6106968,fiato
413,6121962,e
414,6123285,lasciò
415,6136515,cadere
416,6147981,il
417,6156360,pesce
418,6179733,Si
419,6219423,toccò
420,6230889,la
421,6235740,schiena
422,6257790,aveva
423,6276312,un
424,6280722,taglio
425,6293511,profondo
426,6323058,Si
427,6341580,era
428,6346872,pugnalato
429,6370686,da
430,6375096,solo
431,6389208,quando
432,6398910,si
433,6405084,era
434,6411258,buttato
435,6425811,il
436,6432426,pesce
437,6445215,sulla
438,6457563,spalla
439,6489315,La
440,6494607,lunga
441,6507396,spada
442,6525477,lo
443,6528123,aveva
444,6537825,infilzato
445,6574428,nella
446,6585894,schiena
447,6613677,
448,6635727,Con
449,6659541,fatica
450,6675858,prese
451,6687324,il
452,6692616,pesce
453,6705846,da
454,6710697,terra
455,6729219,questa
456,6742449,volta
457,6754797,stringendolo
458,6785667,tra
459,6791400,le
460,6796692,braccia
461,6813891,come
462,6825798,fosse
463,6839028,un
464,6844320,bambino
465,6867693,e
466,6879600,si
467,6887979,avviò
468,6904296,verso
469,6919731,casa
470,6940017,
471,6976179,Più
472,6984117,camminava
473,7004403,e
474,7010136,più
475,7014546,si
476,7022925,sentiva
477,7042329,debole
478,7062174,e
479,7082019,più
480,7086429,il
481,7089075,pesce
482,7104510,pesava
483,7130970,
484,7149051,Gli
485,7156107,girava
486,7170219,la
487,7175511,testa
488,7191828,e
489,7198443,tutto
490,7213437,gli
491,7222257,si
492,7227990,sfocava
493,7249599,davanti
494,7278705,
495,7300755,Adesso
496,7317072,arrivo
497,7342209,Vedrete
498,7361172,come
499,7371315,sarete
500,7388955,contenti
501,7422471,disse
502,7446285,
503,7472745,Ma
504,7476714,le
505,7482447,gambe
506,7494795,gli
507,7499646,erano
508,7509789,diventate
509,7534926,dure
510,7551684,
511,7559181,finì
512,7574616,terra
513,7587846,diverse
514,7608573,volte
515,7628418,ma
516,7633269,continuò
517,7661934,fino
518,7672518,a
519,7690599,casa
520,7726320,Arrivato
521,7746606,davanti
522,7761600,alla
523,7767333,porta
524,7782327,fece
525,7792029,cadere
526,7804818,il
527,7812315,pesce
528,7829073,e
529,7830396,si
530,7838775,accorse
531,7871409,
532,7880670,che
533,7885080,non
534,7893459,ce
535,7898310,la
536,7902720,faceva
537,7917273,a
538,7924329,bussare
539,7949025,Cadde
540,7983423,in
541,7990479,ginocchio
542,8016939,
543,8024436,e
544,8028846,con
545,8035461,le
546,8041194,ultime
547,8061480,forze
548,8078679,rotolò
549,8097201,dietro
550,8107785,un
551,8109990,mucchio
552,8123661,di
553,8126748,spazzatura
554,8162910,Stava
555,8201277,morendo
556,8228619,vedeva
557,8240967,l’
558,8243172,Angelo
559,8258166,della
560,8269191,morte
561,8281098,che
562,8288595,attendeva
563,8315496,pazientemente
564,8361360,
565,8388261,Possiamo
566,8401932,aspettare
567,8425305,ancora
568,8440299,un
569,8443827,attimo
570,8468082,supplicò
571,8491455,Giovanni
572,8518797,
573,8544816,La
574,8550108,morte
575,8564661,fece
576,8573922,segno
577,8590239,di
578,8594208,sì
579,8606335,Steso
580,8665650,nell’immondizia
581,8704458,vide
582,8713719,che
583,8718129,la
584,8725185,porta
585,8737974,si
586,8743707,apriva
587,8756055,e
588,8759583,usciva
589,8778546,Luisina
590,8807652,
591,8828820,Cominciava
592,8851752,saltare
593,8874243,felice
594,8889678,e
595,8892765,chiamava
596,8907759,la
597,8912610,mamma
598,8919225,e
599,8920548,il
600,8933778,fratellino
601,8968176,
602,8999487,I
603,9005661,tre
604,9018450,
605,9022860,portavano
606,9044910,dentro
607,9060345,il
608,9064755,pesce
609,9081954,e
610,9083277,dopo
611,9093861,un
612,9098271,po
613,9105768,avvertì
614,9120762,un
615,9123849,odore
616,9137961,così
617,9152073,buono
618,9170154,che
619,9175005,gli
620,9179415,sembrava
621,9199701,di
622,9205875,essere
623,9223074,dentro
624,9238068,il
625,9243360,mare
626,9261441,Stavano
627,9299367,preparando
628,9324504,la
629,9329796,cena
630,9350082,
631,9378747,Giovanni
632,9395505,sorrise
633,9422847,
634,9438282,guardò
635,9451512,la
636,9455922,morte
637,9466947,e
638,9473562,sospirò
639,9500022,
640,9512811,Adesso
641,9541917,
642,9548532,possiamo
643,9564408,andare
644,9588663,
