TOKEN,BEGIN,ORT
122,1929375.0,era
123,1935990.0,mosso
124,1959363.0,
125,1976121.0,Allora
126,1988028.0,capii
127,2004786.0,il
128,2006991.0,suo
129,2015811.0,dramma
130,2037861.0,
131,2048886.0,Fuggito
132,2066967.0,dalla
133,2077992.0,gabbia
134,2097837.0,ignorava
135,2113272.0,come
136,2123415.0,comportarsi
137,2172366.0,nell
138,2179422.0,inaspettata
139,2211615.0,libert√†
140,2293641.0,Mia
141,2299815.0,figlia
142,2313045.0,corse
143,2324952.0,comprare
144,2346561.0,l‚Äô
145,2348766.0,occorrente
146,2387133.0,
147,2398599.0,e
148,2401245.0,quando
149,2416239.0,torn√≤
150,2432556.0,lo
151,2435643.0,infilai
152,2458134.0,nella
153,2469600.0,nuovissima
154,2500470.0,capiente
155,2521197.0,gabbia
156,2550990.0,che
157,2554272.0,avevamo
158,2572353.0,dotato
159,2591316.0,di
160,2597049.0,acqua
161,2622186.0,e
162,2623509.0,di
163,2629242.0,mangime
164,2655261.0,
165,2697597.0,Il
166,2703330.0,cardellino
167,2726262.0,si
168,2732436.0,precipit√≤
169,2758455.0,mangiare
170,2778741.0,e
171,2784033.0,a
172,2786238.0,bere
173,2815396.0,Tra
174,2821959.0,quelle
175,2832984.0,sbarre
176,2861208.0,era
177,2869587.0,suo
178,2881935.0,agio
179,2898252.0,
180,2958669.0,Il
181,2963520.0,cardellino
182,2987775.0,cantava
183,3009384.0,in
184,3017322.0,modo
185,3026583.0,straordinario
186,3073770.0,
187,3082590.0,certe
188,3097584.0,volte
189,3112578.0,ci
190,3119634.0,stupiva
191,3141243.0,con
192,3145653.0,le
193,3150945.0,sue
194,3159765.0,variazioni
195,3197691.0,
196,3242673.0,Dopo
197,3253698.0,circa
198,3266046.0,un
199,3271338.0,anno
200,3282363.0,che
201,3285450.0,stava
202,3300885.0,con
203,3313674.0,noi
204,3327345.0,
205,3331314.0,una
206,3340134.0,sera
207,3350718.0,mia
208,3358656.0,figlia
209,3371004.0,usc√¨
210,3384675.0,sulla
211,3393936.0,terrazza
212,3419073.0,per
213,3425688.0,portare
214,3443328.0,dentro
215,3461850.0,la
216,3466701.0,gabbia
217,3480813.0,ma
218,3485664.0,ritorn√≤
219,3508596.0,subito
220,3536820.0,
221,3558429.0,Pap√†
222,3592337.0,sopra
223,3602970.0,alla
224,3610026.0,gabbia
225,3621933.0,si
226,3628107.0,√®
227,3632076.0,posato
228,3647511.0,un
229,3653244.0,altro
230,3666033.0,uccello
231,3689847.0,che
232,3694698.0,non
233,3698667.0,vuole
234,3712338.0,andare
235,3728655.0,via
236,3742326.0,
237,3780252.0,Era
238,3785985.0,un
239,3792600.0,pappagallino
240,3839429.0,che
241,3844638.0,con
242,3850371.0,le
243,3860514.0,zampette
244,3881682.0,artigliava
245,3911670.0,le
246,3916962.0,sbarre
247,3935484.0,della
248,3945186.0,gabbia
249,3980907.0,Il
250,3985758.0,cardellino
251,4007808.0,era
252,4015746.0,piuttosto
253,4040442.0,agitato
254,4063815.0,pareva
255,4077045.0,non
256,4084101.0,gradire
257,4101300.0,la
258,4105621.0,visita
259,4179798.0,Capii
260,4194792.0,che
261,4202289.0,anche
262,4212432.0,lui
263,4226103.0,
264,4233600.0,doveva
265,4245948.0,essere
266,4263147.0,un
267,4267557.0,evaso
268,4289166.0,pentito
269,4310334.0,dalla
270,4321800.0,
271,4324446.0,fuga
272,4339881.0,
273,4394101.0,Con
274,4397211.0,l‚Äô
275,4400739.0,aiuto
276,4414410.0,di
277,4418379.0,mia
278,4426317.0,
279,4428963.0,figlia
280,4444398.0,riempimmo
281,4466889.0,due
282,4472622.0,sotto
283,4487175.0,tazze
284,4502169.0,d‚Äô
285,4503492.0,acqua
286,4520691.0,e
287,4522455.0,mangime
288,4554648.0,
289,4561704.0,e
290,4563027.0,gliele
291,4573611.0,mettemmo
292,4597425.0,davanti
293,4626972.0,
294,4648581.0,l
295,4653432.0,indomani
296,4671954.0,mattina
297,4703560.0,comprai
298,4721346.0,un‚Äô
299,4724433.0,altra
300,4737663.0,gabbia
301,4786031.0,Tutti
302,4796316.0,i
303,4799403.0,giorni
304,4811751.0,gli
305,4817484.0,parlavo
306,4842621.0,
307,4856292.0,Lo
308,4862025.0,chiamavo
309,4880106.0,Pimpigallo
310,4920237.0,o
311,4926852.0,
312,4929939.0,Pimpi
313,4954194.0,
314,4978449.0,Pimpi
315,4995207.0,saluta
316,5010201.0,il
317,5014611.0,tuo
318,5020344.0,amico
319,5039748.0,
320,5045481.0,Digli
321,5060475.0,ciao
322,5073705.0,cardellino
323,5109426.0,
324,5146029.0,Una
325,5155290.0,mattina
326,5182191.0,
327,5191452.0,mentre
328,5205564.0,gli
329,5211738.0,parlavo
330,5237757.0,
331,5244813.0,pigli√≤
332,5259807.0,una
333,5270391.0,curiosa
334,5289354.0,posizione
335,5352417.0,Si
336,5359032.0,mise
337,5370057.0,capovolto
338,5402250.0,con
339,5407101.0,la
340,5411511.0,coda
341,5422095.0,in
342,5428710.0,alto
343,5452083.0,e
344,5453406.0,con
345,5458698.0,la
346,5464872.0,testina
347,5485599.0,in
348,5493978.0,gi√π
349,5501475.0,
350,5540283.0,Da
351,5544252.0,allora
352,5560128.0,appena
353,5578209.0,mi
354,5583942.0,vedeva
355,5605110.0,si
356,5616135.0,metteva
357,5634216.0,cos√¨
358,5657148.0,e
359,5658471.0,io
360,5664645.0,gli
361,5672142.0,parlavo
362,5699484.0,
363,5743143.0,Il
364,5746671.0,cardellino
365,5777100.0,quando
366,5787684.0,si
367,5796945.0,fu
368,5802678.0,abituato
369,5830020.0,alla
370,5837958.0,presenza
371,5860449.0,del
372,5867064.0,compagno
373,5893524.0,ripigli√≤
374,5915133.0,a
375,5921020.0,cantare
376,5995209.0,un
377,6001128.0,pomeriggio
378,6023619.0,mi
379,6031116.0,sembr√≤
380,6045228.0,che
381,6050520.0,la
382,6055812.0,voce
383,6065955.0,del
384,6075657.0,cardellino
385,6110496.0,
386,6121962.0,fosse
387,6135192.0,diversa
388,6155478.0,dal
389,6163857.0,solito
390,6187230.0,
391,6197373.0,Uscii
392,6213249.0,a
393,6217659.0,vedere
394,6238827.0,
395,6267492.0,Era
396,6273666.0,Pimpigallo
397,6304977.0,che
398,6307182.0,imitava
399,6323940.0,alla
400,6333201.0,perfezione
401,6365835.0,il
402,6370245.0,cardellino
403,6406848.0,
404,6439923.0,Il
405,6446538.0,quale
406,6467706.0,
407,6469911.0,stava
408,6486669.0,guardarlo
409,6512688.0,tra
410,6519303.0,lo
411,6525036.0,sdegnato
412,6551055.0,e
413,6552378.0,l‚Äô
414,6555906.0,offeso
415,6585012.0,
416,6625584.0,Poi
417,6647193.0,
418,6656454.0,dopo
419,6666597.0,un
420,6671448.0,altro
421,6686001.0,lungo
422,6702759.0,periodo
423,6728778.0,di
424,6735834.0,silenzio
425,6757443.0,ostile
426,6783903.0,
427,6796251.0,anche
428,6810054.0,il
429,6816978.0,cardellino
430,6850935.0,
431,6853581.0,ripigli√≤
432,6876954.0,cantare
433,6907824.0,
434,6955011.0,Facevamo
435,6979266.0,dei
436,6988086.0,duetti
437,7009695.0,improvvisati
438,7047621.0,
439,7060851.0,che
440,7068789.0,pareva
441,7084224.0,d‚Äô
442,7086429.0,essere
443,7106274.0,una
444,7112889.0,jam
445,7120386.0,session
446,7147728.0,
447,7201089.0,Un‚Äô
448,7206822.0,estate
449,7235487.0,
450,7244307.0,dovetti
451,7267680.0,andare
452,7282674.0,in
453,7289289.0,Sicilia
454,7317513.0,
455,7362936.0,La
456,7368228.0,mia
457,7375725.0,famiglia
458,7403508.0,
459,7407477.0,se
460,7415856.0,ne
461,7419384.0,and√≤
462,7431732.0,nella
463,7440993.0,casa
464,7455546.0,in
465,7461279.0,Toscana
466,7491708.0,
467,7499205.0,Le
468,7508466.0,due
469,7513758.0,gabbie
470,7527429.0,venivano
471,7541982.0,appese
472,7560504.0,a
473,7562709.0,un
474,7566237.0,enorme
475,7581672.0,castagno
476,7607691.0,davanti
477,7624449.0,alla
478,7631064.0,porta
479,7687071.0,Un
480,7694127.0,pomeriggio
481,7714413.0,telefonai
482,7737768.0,a
483,7739109.0,mia
484,7747929.0,moglie
485,7760718.0,Rosetta
486,7788942.0,
487,7802613.0,Quello
488,7815402.0,che
489,7818489.0,capit√≤
490,7838334.0,subito
491,7852887.0,dopo
492,7863471.0,la
493,7868322.0,telefonata
494,7896546.0,lo
495,7900515.0,seppi
496,7915950.0,da
497,7920360.0,lei
498,7937559.0,
499,7960491.0,Mia
500,7966224.0,suocera
501,7988274.0,s‚Äôaffacci√≤
502,8009001.0,alla
503,8016057.0,finestra
504,8035902.0,e
505,8039430.0,disse
506,8056629.0,ad
507,8060157.0,alta
508,8072505.0,voce
509,8090586.0,
510,8110431.0,ciao
511,8123220.0,Andrea
512,8138214.0,quando
513,8150121.0,sei
514,8161146.0,arrivato
515,8190693.0,
516,8222004.0,Mia
517,8229501.0,moglie
518,8242290.0,strammò
519,8269191.0,
520,8297856.0,Aveva
521,8306235.0,appena
522,8327403.0,finito
523,8346807.0,di
524,8351658.0,parlarmi
525,8373267.0,al
526,8376354.0,telefono
527,8404137.0,
528,8425746.0,che
529,8434125.0,dici
530,8446473.0,mamma
531,8465436.0,
532,8485744.0,salutavo
533,8506008.0,Andrea
534,8531145.0,
535,8534232.0,dov
536,8539965.0,è
537,8544816.0,che
538,8549226.0,non
539,8556282.0,lo
540,8563779.0,vedo
541,8580096.0,
542,8600823.0,è
543,8602587.0,ancora
544,8616258.0,in
545,8620668.0,Sicilia
546,8650215.0,
547,8678439.0,Ma
548,8681967.0,che
549,8690346.0,dici
550,8711955.0,Se
551,8719452.0,ho
552,8722980.0,appena
553,8732682.0,sentito
554,8752086.0,la
555,8756937.0,sua
556,8765316.0,voce
557,8785161.0,
558,8817354.0,e
559,8820441.0,in
560,8827497.0,quel
561,8834553.0,momento
562,8849988.0,anche
563,8861454.0,mia
564,8869392.0,moglie
565,8890560.0,
566,8896293.0,sent√¨
567,8912169.0,una
568,8920107.0,voce
569,8933778.0,rauca
570,8952741.0,dall
571,8959356.0,accento
572,8979642.0,siciliano
573,9011835.0,
574,9043587.0,Era
575,9051084.0,Pimpigallo
576,9083277.0,che
577,9087246.0,mi
578,9095625.0,imitava
579,9109296.0,alla
580,9117234.0,perfezione
581,9154278.0,
582,9197447.0,Quando
583,9210285.0,tornai
584,9240273.0,la
585,9245124.0,prima
586,9256590.0,cosa
587,9267174.0,che
588,9274450.0,feci
589,9288783.0,fu
590,9293193.0,domandargli
591,9330678.0,
592,9335529.0,Ciao
593,9349200.0,Pimpi
594,9363753.0,come
595,9374337.0,stai
596,9397710.0,
597,9417996.0,E
598,9426816.0,lui
599,9436518.0,con
600,9440928.0,la
601,9446661.0,mia
602,9454599.0,voce
603,9471798.0,
604,9485028.0,mannaggia
605,9518103.0,
