token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
11,1,tutte,tutto,DET,det:predet,sere,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",,5.553895518
12,1,le,il,DET,det,sere,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",,6.624997683
13,1,sere,sera,NOUN,obl,dava,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",4.60 ± 2.22,3.953226593
14,1,dava,dare,VERB,conj,spendaccione,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",4.60 ± 2.29,4.014397459
15,1,feste,festa,NOUN,obj,dava,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",4.92 ± 1.80,4.295581021
16,1,e,e,CCONJ,cc,balli,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",,2.741151583
17,1,balli,ballo,NOUN,conj,feste,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",,3.778072728
18,1,finché,finché,SCONJ,mark,trovò,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",,4.784652229
19,1,si,si,PRON,expl,trovò,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",,6.553884221
20,1,trovò,trovare,VERB,advcl,dava,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",4.24 ± 1.61,3.799449264
21,1,senza,senza,ADP,case,centesimo,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",,5.710022415
22,1,un,uno,DET,det,centesimo,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",,7.065833912
23,1,centesimo,centesimo,NOUN,obl,trovò,"(ROOT (fc (f (sn (DET Il) (NOUN re) (sn (PROPN Mida))) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN spendaccione)))) (PUNCT ,) (f (sn (sq (DET tutte)) (DET le) (NOUN sere)) (ibar (VERB dava)) (compt (sn (coord (NOUN feste) (CCONJ e) (NOUN balli))))) (PUNCT ,) (fs (SCONJ finché) (f (ibar (PRON si) (VERB trovò)) (compin (sp (ADP senza) (sn (DET un) (NOUN centesimo)))))) (PUNCT .)))",,3.940272991
24,2,andò,Andò,VERB,root,ROOT,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,4.231723291
25,2,da,da,ADP,case,mago,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,6.577812618
26,2,il,il,DET,det,mago,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,7.039560886
27,2,mago,mago,NOUN,obl,Andò,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",5.04 ± 2.17,4.160572071
28,2,apollo,Apollo,PROPN,nmod,mago,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,1.19092323
29,2,gli,gli,PRON,iobj,raccontò,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,6.227520191
30,2,raccontò,raccontare,VERB,conj,Andò,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",4.80 ± 1.53,3.232315915
31,2,i,il,DET,det,guai,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,6.584780852
32,2,suoi,suo,DET,det:poss,guai,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,5.498344383
33,2,guai,guaio,NOUN,obj,raccontò,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",4.80 ± 2.36,4.875454422
34,2,e,e,CCONJ,cc,fece,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,2.741151583
35,2,apollo,Apollo,PROPN,nsubj,fece,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,1.19092323
36,2,gli,gli,PRON,iobj,fece,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,6.227520191
37,2,fece,fare,VERB,conj,Andò,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",4.40 ± 2.22,4.506053547
38,2,questo,questo,DET,det,incantesimo,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,6.484206212
39,2,incantesimo,incantesimo,NOUN,obj,fece,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,4.025979332
40,2,tutto,tutto,DET,det,quello,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,6.306603623
41,2,quello,quello,PRON,nsubj,diventare,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,6.160949149
42,2,che,che,PRON,obj,toccano,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,7.250456545
43,2,le,il,DET,det,mani,"(ROOT (fc (f (ibar (VERB Andò)) (compin (spda (ADP da) (sn (DET il) (NOUN mago) (sn (PROPN Apollo)))))) (PUNCT ,) (f (ibar (PRON gli) (VERB raccontò)) (compt (sn (DET i) (sa (DET suoi)) (NOUN guai)))) (CCONJ e) (f (sn (PROPN Apollo)) (ibar (PRON gli) (VERB fece)) (compt (sn (sa (DET questo)) (NOUN incantesimo)))) (dirsp (PUNCT :) (PUNCT -) (f (sn (sq (DET Tutto)) (PRON quello) (f2 (PRON che) (f (sn (DET le) (sa (DET tue)) (NOUN mani)) (ibar (VERB toccano))))) (ibar (AUX deve) (VERB diventare)) (compc (sn (NOUN oro) (PUNCT .)))))))",,6.624997683
