,word,surprisal_bits
0,bruco,15.439383553416295
1,molto,13.147146328008269
2,affamato,18.551660715449074
3,Alla,9.293158211738245
4,luce,6.1539712682902605
5,della,3.175261336362363
6,luna,6.952222206929255
7,giaceva,13.91921084426159
8,su,5.717166291975881
9,una,1.8644429361203032
10,foglia,10.584900296346602
11,un,5.632970809384787
12,piccolo,5.153508976176906
13,uovo,12.054635091851928
14,Una,5.658844911276493
15,domenica,12.753450522959161
16,mattina,3.615346623767974
17,il,4.608906994128227
18,sole,4.643093017536133
19,caldo,10.200405219153353
20,venne,11.617334507220654
21,su,7.743955003100547
22,e,2.1086490132823448
23,POP,34.36024080133377
24,fuori,11.869434932022601
25,dall',4.92257927173087
26,uovo,7.483404038765806
27,uscì,19.58900829867563
28,un,7.119461232315965
29,piccolo,4.203379814595665
30,bruco,11.612038693822758
31,molto,7.663069498607958
32,affamato,15.063202117565755
33,Come,7.615442687069822
34,fu,7.8012424241029485
35,fuori,12.394763506319688
36,dall',4.691227865824918
37,uovo,1.1569241966663983
38,il,3.650221695666561
39,piccolo,4.89659682076912
40,bruco,2.907247255937045
41,iniziò,11.674823491889867
42,subito,8.033125256400067
43,a,0.33031458727217766
44,cercare,7.730338104735833
45,qualcosa,5.303422813280999
46,da,5.012446398182118
47,mangiare,2.0062542620834534
48,Il,3.9419094310094107
49,lunedì,12.736689225480289
50,trovò,14.583047366257547
51,una,3.1532083450075272
52,bella,5.626884687336054
53,mela,5.18245228045591
54,rossa,5.084168323071435
55,e,3.1500438642316513
56,se,7.235145018453531
57,la,3.8248886517440366
58,mangiò,7.547335837501642
59,tutta,9.301197368770175
60,ne,7.559551077261823
61,fu,4.646194552661793
62,felice,6.068374127094634
63,ma,3.1529042796808016
64,non,2.76265001945811
65,gli,5.415132080357126
66,bastò,10.459565187807916
67,Infatti,7.866311974065567
68,il,3.7134167207261
69,piccolo,2.3477970806825113
70,bruco,0.857391394102996
71,era,3.7365655855322344
72,ancora,5.844702434480309
73,affamato,7.440088499068414
74,Il,3.7936201420253677
75,martedì,28.532994261950734
76,mangiò,9.749749104103786
77,attraverso,12.669096472363972
78,due,8.14544574981736
79,pere,12.621022505933592
80,ma,5.8685805057261025
81,anche,6.292010735248182
82,questo,6.4193597606284705
83,pasto,14.44086862085866
84,non,4.411014468982334
85,lo,4.90950136699396
86,riempì,25.610562900795276
87,era,10.263720288103194
88,ancora,9.156225625121277
89,affamato,11.760297558000971
90,Il,3.8776126850884443
91,mercoledì,34.72079692542282
92,invece,13.401078540024553
93,trovò,16.913573261209812
94,in,11.313086878885294
95,un,1.0254100954475136
96,giardino,19.052152759187113
97,ben,12.113393010202097
98,tre,8.427492481718142
99,prugne,29.456495693664188
100,e,6.701085916868045
101,se,6.640235015339766
102,le,7.033753334293182
103,mangiò,13.19358706119473
104,una,7.036141829348365
105,dopo,14.465994598219114
106,l',2.9602317719538953
107,altra,7.986591566590815
108,Dopo,5.907204369456871
109,aver,8.374312694348948
110,mangiato,3.3715967305873455
111,così,20.806089618856724
112,tanto,6.374695866199399
113,pensava,16.651683583920754
114,di,10.901974046818008
115,essere,10.913172869111591
116,pieno,17.708121069410428
117,ma,6.006672943340489
118,anche,8.311109070156865
119,questo,6.7799915570839016
120,pranzetto,53.92494760747718
121,non,11.485724439682588
122,gli,8.710011821943494
123,bastò,17.296391507557146
124,per,12.469761700707942
125,sentirsi,15.477101240559668
126,sazio,45.62486176532737
127,aveva,12.310518148759842
128,ancora,7.772616255832136
129,fame,19.93545948063248
130,Il,3.948087735759006
131,giovedì,45.56392229273389
132,fu,9.315041284234029
133,un,1.6311004870653125
134,giorno,9.46825374858167
135,fortunato,21.295720786210126
136,mangiò,23.143792693794794
137,attraverso,19.363299643544487
138,quattro,15.653910412536291
139,fragole,35.836587408045254
140,Ma,8.557543010578184
141,era,4.3155186943336465
142,ancora,8.889356706124438
143,affamato,20.23964360437401
144,Il,4.423575049905447
145,venerdì,24.756051621544835
146,entrò,15.880454215420023
147,in,5.119225954553913
148,un,0.5131767531394108
149,bellissimo,10.554740386795395
150,parco,33.88282212201814
151,dove,15.91445724928741
152,trovò,12.636550475514692
153,cinque,16.183809597762707
154,arance,21.986812430784216
155,cadute,25.479963919261635
156,Ma,8.81415006876334
157,era,4.531965739750526
158,ancora,9.39096199356151
159,affamato,17.509556049104
160,Il,4.663040253313805
161,sabato,16.941113015075125
162,fu,8.58221908132398
163,il,6.83648923375354
164,giorno,4.848133829582489
165,più,12.485808369964044
166,ricco,10.92553670188212
167,mangiò,19.971852342420593
168,attraverso,20.503861066842493
169,un,3.1655381252131836
170,pezzo,12.530232176612511
171,di,14.764962359172985
172,torta,20.093145858664005
173,al,15.124827113005567
174,cioccolato,14.930090813468306
175,un,4.941484292644313
176,cono,16.299582814878722
177,gelato,13.802658545737165
178,un,4.917515414558865
179,cetriolino,67.3436717394629
180,una,6.650377176226447
181,fetta,8.946676459865202
182,di,11.787250614550695
183,formaggio,13.563135212192815
184,svizzero,30.229164556952643
185,una,7.4690868270467785
186,fetta,9.089906363226163
187,di,8.287301855763229
188,salame,30.210831206370663
189,un,5.084905440713033
190,lecca-lecca,83.21701808390543
191,una,7.420051133632775
192,fetta,8.914270800859029
193,di,10.181714832588186
194,torta,18.966539795587607
195,di,14.426049219799113
196,ciliegie,37.19728415219705
197,una,7.803335796929251
198,salsiccia,51.46822153125239
199,un,6.035764152699235
200,cupcake,75.14166437939515
201,e,9.036404624334555
202,una,4.424625175971616
203,fetta,8.83405327698239
204,di,7.286691658570132
205,anguria,43.720033003218205
206,ma,8.318751291230605
207,quella,12.727299528999566
208,notte,10.939431524210626
209,purtroppo,21.011553164258903
210,ebbe,18.678668355267405
211,un,0.3418549886082052
212,mal,15.087241336555405
213,di,12.563829331423863
214,pancia,21.835246184370636
215,Il,4.325800849098131
216,giorno,6.089679337883519
217,dopo,13.307492288748396
218,fu,9.632501995669877
219,di,10.750620370960892
220,nuovo,7.497495609246901
221,domenica,27.122464792287342
222,il,7.9149270839068855
223,bruco,10.921738093465436
224,cambiò,24.920896992396838
225,menù,28.903797800308794
226,e,11.0987497166292
227,mangiò,25.80956161835152
228,soltanto,17.462599668934587
229,una,11.631196308880197
230,bella,9.221610677256903
231,foglia,17.22912290142927
232,verde,18.554023585089283
233,e,8.817286344384474
234,dopo,10.240384306172922
235,di,10.597749120192562
236,questo,11.489791485410192
237,si,8.127488697275473
238,sentì,24.844033130212022
239,molto,13.949391735696201
240,meglio,24.26584328041514
241,ora,14.583314283331687
242,non,12.105172239490855
243,era,4.8916096678594005
244,più,9.719264491307749
245,affamato,8.51823525783626
246,e,10.905619391085697
247,non,5.1152765449595
248,era,5.232823935101816
249,più,9.423301611229752
250,un,5.300121434315036
251,piccolo,0.18139296107657488
252,bruco,18.669194118103
253,anzi,15.661740954612725
254,era,10.593540360760647
255,un,0.34744539216365755
256,bruco,11.961262295776397
257,grande,16.425238843043918
258,e,9.073836992260146
259,cicciotto,44.8750416571193
260,Finalmente,11.157530634971694
261,satollo,61.912610969948176
262,e,9.761089296136378
263,felice,12.766484056172148
264,si,11.145595726932418
265,costruì,22.86665778640266
266,intorno,21.815453045048134
267,a,15.024159476080134
268,sé,18.919009982264555
269,una,7.199372627074067
270,bella,9.620743197865085
271,casetta,36.51173722828677
272,che,9.805577080330966
273,si,3.5757772854140857
274,chiama,16.21780575232406
275,bozzolo,38.9890447263143
276,Rimase,20.38059490959369
277,all',17.59466583446274
278,interno,17.86057990578199
279,della,18.51734862875809
280,sua,3.1817657202179945
281,piccola,14.060356317894092
282,e,9.811160325108576
283,stretta,18.263527001586308
284,casetta,38.41054057822296
285,per,17.31425981705119
286,più,10.443989063084574
287,di,7.587508576986081
288,due,3.998857014293707
289,settimane,9.419540468893455
290,Poi,11.760637331225581
291,quando,13.840361614355215
292,si,4.758119485982102
293,sentì,22.51034000276147
294,pronto,23.623911156763672
295,ad,20.1288645914564
296,uscire,25.565161200794
297,rosicchiò,74.54549752706887
298,un,7.748304100375566
299,buco,15.616098994848198
300,nel,14.7379762174608
301,bozzolo,31.075894653147447
302,si,10.653484569753578
303,spinse,12.69798680598651
304,fuori,19.279069420457915
305,con,17.209262344907636
306,tutte,15.940986605078905
307,le,18.384418422392
308,sue,6.0198825867879595
309,forze,23.524188736487382
310,e,12.387519597065346
311,diventò,17.361384439248805
312,una,8.145388651577274
313,bellissima,12.064031237682059
314,farfalla,37.50538470785969
