,word,surprisal_bits
0,acconto,8.91598718771464
1,per,12.550370657097943
2,bambini,11.379240349504975
3,cattivi,20.33181581429477
4,Questa,17.57388345093248
5,è,2.1032186610813515
6,la,0.9362622004421733
7,storia,3.0320916269292044
8,di,1.142315560345484
9,una,2.7257654162755163
10,famiglia,2.6437049263122323
11,che,2.2179472555760262
12,non,3.972087914686911
13,aveva,6.847246404599708
14,un,4.458256383347838
15,soldo,10.553302638706471
16,Erano,9.192087447479189
17,delle,8.536025229232832
18,brave,8.455670022495264
19,persone,3.552268460919696
20,stringevano,16.428599556024427
21,i,3.6401383528464746
22,denti,2.1775848192276843
23,e,2.027284365124452
24,andavano,7.640828702198379
25,avanti,6.86394248034547
26,I,5.366061990412949
27,due,5.05978943834633
28,figli,7.8231512939963626
29,Mario,10.472806476063145
30,e,0.33025179210678135
31,Luisina,21.502986451819368
32,i,8.474015852568343
33,giocattoli,14.215543831004242
34,se,12.711208832184841
35,li,2.2305872924838392
36,costruivano,10.154862020426084
37,da,4.442840202489798
38,soli,2.1193969830566903
39,Quando,5.969480663195501
40,Natale,14.559388056943652
41,si,4.375348362881102
42,fece,6.871641799659296
43,vicino,12.326809721310774
44,la,4.405302581181878
45,mamma,1.6533469589023695
46,di,4.131194568444923
47,Mario,1.2172308590960217
48,e,4.368617649856936
49,Luisina,10.746087659364632
50,parlò,21.497403465015733
51,con,2.322426372009881
52,suo,8.589156173529183
53,marito,7.730788871263744
54,Senti,10.116997761068513
55,Giovanni,13.529550182158351
56,i,7.349084212580745
57,bambini,3.500923556452557
58,non,3.3874590344417244
59,chiedono,11.251497827819511
60,mai,2.864531509933333
61,niente,5.591590063760687
62,però,14.479784855095897
63,la,5.928352044137566
64,vigilia,16.97492979173163
65,dobbiamo,10.395298710833503
66,fare,4.071379690405442
67,una,3.245496987182924
68,bella,5.480201716311069
69,cena,7.091429436086534
70,di,6.628720432899199
71,pesce,11.49696281798587
72,Quei,11.712483736827853
73,due,5.5491757024049
74,ragazzini,11.299393620223597
75,al,7.252250412908346
76,massimo,4.362595720332637
77,conoscono,10.662753058773877
78,il,3.0579268607418153
79,tonno,14.057940305614771
80,in,6.181347466654603
81,scatola,11.483122686140337
82,Quindi,10.178479150994853
83,per,6.006725226066352
84,favore,8.7634327289892
85,vendi,16.02265222287581
86,questa,28.816928675427384
87,Gli,7.961183537682947
88,diede,8.851687690071259
89,una,4.186908692157232
90,collanina,24.93140014486768
91,con,7.195668120774482
92,una,5.83371549481259
93,medaglietta,15.29858290499877
94,della,10.590761809053308
95,Madonna,10.792222458256653
96,Giovanni,8.68705213805331
97,era,7.0657524263127165
98,disperato,17.971105244289575
99,doveva,13.429969733560347
