token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
28,2,era,essere,AUX,cop,scontento,(ROOT (fc (CCONJ Ma) (f (sn (sa (DET questo)) (PROPN Principe)) (ibar (AUX era)) (compc (sa (savv (ADV sempre)) (ADJ scontento)))) (PUNCT .))),,6.283626334
29,2,sempre,sempre,ADV,advmod,scontento,(ROOT (fc (CCONJ Ma) (f (sn (sa (DET questo)) (PROPN Principe)) (ibar (AUX era)) (compc (sa (savv (ADV sempre)) (ADJ scontento)))) (PUNCT .))),,5.921350175
30,2,scontento,scontento,ADJ,root,ROOT,(ROOT (fc (CCONJ Ma) (f (sn (sa (DET questo)) (PROPN Principe)) (ibar (AUX era)) (compc (sa (savv (ADV sempre)) (ADJ scontento)))) (PUNCT .))),,3.132931283
31,3,passava,passare,VERB,root,ROOT,"(ROOT (f (ibar (VERB Passava)) (compin (sn (NOUN giornate) (sa (ADJ intere)) (sv3 (VERB affacciato) (compin (sp (ADP a) (sn (DET il) (NOUN balcone)))))) (PUNCT ,) (sv2 (ADP a) (VERB guardare) (compin (savv (ADV lontano))))) (PUNCT .)))",,3.739926492
32,3,giornate,giornata,NOUN,nsubj,Passava,"(ROOT (f (ibar (VERB Passava)) (compin (sn (NOUN giornate) (sa (ADJ intere)) (sv3 (VERB affacciato) (compin (sp (ADP a) (sn (DET il) (NOUN balcone)))))) (PUNCT ,) (sv2 (ADP a) (VERB guardare) (compin (savv (ADV lontano))))) (PUNCT .)))",,3.716615755
33,3,intere,intero,ADJ,amod,giornate,"(ROOT (f (ibar (VERB Passava)) (compin (sn (NOUN giornate) (sa (ADJ intere)) (sv3 (VERB affacciato) (compin (sp (ADP a) (sn (DET il) (NOUN balcone)))))) (PUNCT ,) (sv2 (ADP a) (VERB guardare) (compin (savv (ADV lontano))))) (PUNCT .)))",,3.505843286
34,3,affacciato,affacciare,VERB,acl,giornate,"(ROOT (f (ibar (VERB Passava)) (compin (sn (NOUN giornate) (sa (ADJ intere)) (sv3 (VERB affacciato) (compin (sp (ADP a) (sn (DET il) (NOUN balcone)))))) (PUNCT ,) (sv2 (ADP a) (VERB guardare) (compin (savv (ADV lontano))))) (PUNCT .)))",,2.458094958
35,3,a,a,ADP,case,balcone,"(ROOT (f (ibar (VERB Passava)) (compin (sn (NOUN giornate) (sa (ADJ intere)) (sv3 (VERB affacciato) (compin (sp (ADP a) (sn (DET il) (NOUN balcone)))))) (PUNCT ,) (sv2 (ADP a) (VERB guardare) (compin (savv (ADV lontano))))) (PUNCT .)))",,7.004335738
36,3,il,il,DET,det,balcone,"(ROOT (f (ibar (VERB Passava)) (compin (sn (NOUN giornate) (sa (ADJ intere)) (sv3 (VERB affacciato) (compin (sp (ADP a) (sn (DET il) (NOUN balcone)))))) (PUNCT ,) (sv2 (ADP a) (VERB guardare) (compin (savv (ADV lontano))))) (PUNCT .)))",,7.039560886
37,3,balcone,balcone,NOUN,obl,affacciato,"(ROOT (f (ibar (VERB Passava)) (compin (sn (NOUN giornate) (sa (ADJ intere)) (sv3 (VERB affacciato) (compin (sp (ADP a) (sn (DET il) (NOUN balcone)))))) (PUNCT ,) (sv2 (ADP a) (VERB guardare) (compin (savv (ADV lontano))))) (PUNCT .)))",4.40 ± 1.50,3.641941682
38,3,a,a,ADP,mark,guardare,"(ROOT (f (ibar (VERB Passava)) (compin (sn (NOUN giornate) (sa (ADJ intere)) (sv3 (VERB affacciato) (compin (sp (ADP a) (sn (DET il) (NOUN balcone)))))) (PUNCT ,) (sv2 (ADP a) (VERB guardare) (compin (savv (ADV lontano))))) (PUNCT .)))",,7.004335738
39,3,guardare,guardare,VERB,conj,affacciato,"(ROOT (f (ibar (VERB Passava)) (compin (sn (NOUN giornate) (sa (ADJ intere)) (sv3 (VERB affacciato) (compin (sp (ADP a) (sn (DET il) (NOUN balcone)))))) (PUNCT ,) (sv2 (ADP a) (VERB guardare) (compin (savv (ADV lontano))))) (PUNCT .)))",5.08 ± 1.68,5.011387421
40,3,lontano,lontano,ADV,advmod,guardare,"(ROOT (f (ibar (VERB Passava)) (compin (sn (NOUN giornate) (sa (ADJ intere)) (sv3 (VERB affacciato) (compin (sp (ADP a) (sn (DET il) (NOUN balcone)))))) (PUNCT ,) (sv2 (ADP a) (VERB guardare) (compin (savv (ADV lontano))))) (PUNCT .)))",,4.984539024
41,4,ma,ma,CCONJ,cc,manca,(ROOT (cp_int (dirsp (PUNCT -) (fc (CCONJ Ma) (fint (PRON cosa) (f (ibar (PRON ti) (VERB manca)))))) (PUNCT ?))),,6.662005813
42,4,cosa,cosa,PRON,obj,manca,(ROOT (cp_int (dirsp (PUNCT -) (fc (CCONJ Ma) (fint (PRON cosa) (f (ibar (PRON ti) (VERB manca)))))) (PUNCT ?))),,6.632253028
43,4,ti,ti,PRON,iobj,manca,(ROOT (cp_int (dirsp (PUNCT -) (fc (CCONJ Ma) (fint (PRON cosa) (f (ibar (PRON ti) (VERB manca)))))) (PUNCT ?))),,6.615643201
44,4,manca,mancare,VERB,root,ROOT,(ROOT (cp_int (dirsp (PUNCT -) (fc (CCONJ Ma) (fint (PRON cosa) (f (ibar (PRON ti) (VERB manca)))))) (PUNCT ?))),,4.832397341
45,5,gli,gli,PRON,iobj,chiedeva,(ROOT (cp_int (fp (PUNCT -) (f (ibar (PRON gli) (VERB chiedeva)) (compt (sn (DET il) (PROPN Re.)))) (PUNCT -)) (fint (DET Che) (PRON cos') (f (ibar (VERB hai)))) (PUNCT ?))),,6.227520191
46,5,chiedeva,chiedere,VERB,root,ROOT,(ROOT (cp_int (fp (PUNCT -) (f (ibar (PRON gli) (VERB chiedeva)) (compt (sn (DET il) (PROPN Re.)))) (PUNCT -)) (fint (DET Che) (PRON cos') (f (ibar (VERB hai)))) (PUNCT ?))),,3.667320057
47,5,il,il,DET,det,Re.,(ROOT (cp_int (fp (PUNCT -) (f (ibar (PRON gli) (VERB chiedeva)) (compt (sn (DET il) (PROPN Re.)))) (PUNCT -)) (fint (DET Che) (PRON cos') (f (ibar (VERB hai)))) (PUNCT ?))),,7.039560886
48,5,re,Re,PROPN,nsubj,chiedeva,(ROOT (cp_int (fp (PUNCT -) (f (ibar (PRON gli) (VERB chiedeva)) (compt (sn (DET il) (PROPN Re.)))) (PUNCT -)) (fint (DET Che) (PRON cos') (f (ibar (VERB hai)))) (PUNCT ?))),,5.011715611
49,5,che,che,DET,det,cos',(ROOT (cp_int (fp (PUNCT -) (f (ibar (PRON gli) (VERB chiedeva)) (compt (sn (DET il) (PROPN Re.)))) (PUNCT -)) (fint (DET Che) (PRON cos') (f (ibar (VERB hai)))) (PUNCT ?))),,7.250456545
50,5,cos,cos,PRON,obj,hai,(ROOT (cp_int (fp (PUNCT -) (f (ibar (PRON gli) (VERB chiedeva)) (compt (sn (DET il) (PROPN Re.)))) (PUNCT -)) (fint (DET Che) (PRON cos') (f (ibar (VERB hai)))) (PUNCT ?))),,5.536189109
51,5,hai,avere,VERB,parataxis,chiedeva,(ROOT (cp_int (fp (PUNCT -) (f (ibar (PRON gli) (VERB chiedeva)) (compt (sn (DET il) (PROPN Re.)))) (PUNCT -)) (fint (DET Che) (PRON cos') (f (ibar (VERB hai)))) (PUNCT ?))),,6.477590733
52,6,non,non,ADV,advmod,so,"(ROOT (fp (PUNCT -) (f (ir_infl (ADV Non) (PRON lo) (VERB so)) (fp (PUNCT ,) (sn (NOUN padre) (sa (DET mio))) (PUNCT ,))) (f (ir_infl (ADV non) (PRON lo) (VERB so)) (compt (sn (ADV neanch') (PRON io)))) (PUNCT .)))",,7.259198169
53,6,lo,lo,PRON,obj,so,"(ROOT (fp (PUNCT -) (f (ir_infl (ADV Non) (PRON lo) (VERB so)) (fp (PUNCT ,) (sn (NOUN padre) (sa (DET mio))) (PUNCT ,))) (f (ir_infl (ADV non) (PRON lo) (VERB so)) (compt (sn (ADV neanch') (PRON io)))) (PUNCT .)))",,6.655915487
54,6,so,sapere,VERB,root,ROOT,"(ROOT (fp (PUNCT -) (f (ir_infl (ADV Non) (PRON lo) (VERB so)) (fp (PUNCT ,) (sn (NOUN padre) (sa (DET mio))) (PUNCT ,))) (f (ir_infl (ADV non) (PRON lo) (VERB so)) (compt (sn (ADV neanch') (PRON io)))) (PUNCT .)))",,6.216153292
55,6,padre,padre,NOUN,vocative,so,"(ROOT (fp (PUNCT -) (f (ir_infl (ADV Non) (PRON lo) (VERB so)) (fp (PUNCT ,) (sn (NOUN padre) (sa (DET mio))) (PUNCT ,))) (f (ir_infl (ADV non) (PRON lo) (VERB so)) (compt (sn (ADV neanch') (PRON io)))) (PUNCT .)))",2.16 ± 1.18,5.779710181
56,6,mio,mio,DET,det:poss,padre,"(ROOT (fp (PUNCT -) (f (ir_infl (ADV Non) (PRON lo) (VERB so)) (fp (PUNCT ,) (sn (NOUN padre) (sa (DET mio))) (PUNCT ,))) (f (ir_infl (ADV non) (PRON lo) (VERB so)) (compt (sn (ADV neanch') (PRON io)))) (PUNCT .)))",,6.336217551
57,6,non,non,ADV,advmod,so,"(ROOT (fp (PUNCT -) (f (ir_infl (ADV Non) (PRON lo) (VERB so)) (fp (PUNCT ,) (sn (NOUN padre) (sa (DET mio))) (PUNCT ,))) (f (ir_infl (ADV non) (PRON lo) (VERB so)) (compt (sn (ADV neanch') (PRON io)))) (PUNCT .)))",,7.259198169
58,6,lo,lo,PRON,obj,so,"(ROOT (fp (PUNCT -) (f (ir_infl (ADV Non) (PRON lo) (VERB so)) (fp (PUNCT ,) (sn (NOUN padre) (sa (DET mio))) (PUNCT ,))) (f (ir_infl (ADV non) (PRON lo) (VERB so)) (compt (sn (ADV neanch') (PRON io)))) (PUNCT .)))",,6.655915487
59,6,so,sapere,VERB,conj,so,"(ROOT (fp (PUNCT -) (f (ir_infl (ADV Non) (PRON lo) (VERB so)) (fp (PUNCT ,) (sn (NOUN padre) (sa (DET mio))) (PUNCT ,))) (f (ir_infl (ADV non) (PRON lo) (VERB so)) (compt (sn (ADV neanch') (PRON io)))) (PUNCT .)))",,6.216153292
60,6,neanch,neanché,ADV,advmod,so,"(ROOT (fp (PUNCT -) (f (ir_infl (ADV Non) (PRON lo) (VERB so)) (fp (PUNCT ,) (sn (NOUN padre) (sa (DET mio))) (PUNCT ,))) (f (ir_infl (ADV non) (PRON lo) (VERB so)) (compt (sn (ADV neanch') (PRON io)))) (PUNCT .)))",,2.352291232
61,6,io,io,PRON,nsubj,so,"(ROOT (fp (PUNCT -) (f (ir_infl (ADV Non) (PRON lo) (VERB so)) (fp (PUNCT ,) (sn (NOUN padre) (sa (DET mio))) (PUNCT ,))) (f (ir_infl (ADV non) (PRON lo) (VERB so)) (compt (sn (ADV neanch') (PRON io)))) (PUNCT .)))",,6.536707533
62,7,sei,essere,AUX,cop,innamorato,(ROOT (dirsp (PUNCT -) (f (ibar (AUX Sei)) (compc (sa (ADJ innamorato)))) (PUNCT ?))),,6.430432922
63,7,innamorato,innamorare,ADJ,root,ROOT,(ROOT (dirsp (PUNCT -) (f (ibar (AUX Sei)) (compc (sa (ADJ innamorato)))) (PUNCT ?))),,4.486270378
64,8,se,se,SCONJ,mark,vuoi,"(ROOT (fs (SCONJ Se) (f (ibar (VERB vuoi)) (compt (sn (DET una) (sq (DET qualche)) (NOUN ragazza)) (ibar (VERB dimmelo)))) (PUNCT ,) (CCONJ e) (f (ibar (PRON te) (PRON la) (VERB farò)) (compt (sv2 (VERB sposare)))) (PUNCT ,) (f (ir_infl (AUX fosse)) (compc (coord (sn (DET la) (NOUN figlia) (spd (ADP di) (sn (DET il) (NOUN Re) (sa (ADV più) (ADJ potente)) (spd (ADP di) (sn (DET la) (NOUN terra)))))) (CCONJ o) (sn (DET la) (sq (ADV più)) (ADJ povera) (sa (ADJ contadina)))))) (PUNCT !) (fp (PUNCT -) (cp (sn (INTJ No) (fp (PUNCT ,) (sn (NOUN padre)) (PUNCT ,))) (f (ibar (ADV non) (AUX sono)) (compc (sa (ADJ innamorato) (PUNCT .))))))))",,6.583110863
65,8,vuoi,volere,VERB,advcl,dimmelo,"(ROOT (fs (SCONJ Se) (f (ibar (VERB vuoi)) (compt (sn (DET una) (sq (DET qualche)) (NOUN ragazza)) (ibar (VERB dimmelo)))) (PUNCT ,) (CCONJ e) (f (ibar (PRON te) (PRON la) (VERB farò)) (compt (sv2 (VERB sposare)))) (PUNCT ,) (f (ir_infl (AUX fosse)) (compc (coord (sn (DET la) (NOUN figlia) (spd (ADP di) (sn (DET il) (NOUN Re) (sa (ADV più) (ADJ potente)) (spd (ADP di) (sn (DET la) (NOUN terra)))))) (CCONJ o) (sn (DET la) (sq (ADV più)) (ADJ povera) (sa (ADJ contadina)))))) (PUNCT !) (fp (PUNCT -) (cp (sn (INTJ No) (fp (PUNCT ,) (sn (NOUN padre)) (PUNCT ,))) (f (ibar (ADV non) (AUX sono)) (compc (sa (ADJ innamorato) (PUNCT .))))))))",,5.995743909
66,8,una,uno,DET,det,ragazza,"(ROOT (fs (SCONJ Se) (f (ibar (VERB vuoi)) (compt (sn (DET una) (sq (DET qualche)) (NOUN ragazza)) (ibar (VERB dimmelo)))) (PUNCT ,) (CCONJ e) (f (ibar (PRON te) (PRON la) (VERB farò)) (compt (sv2 (VERB sposare)))) (PUNCT ,) (f (ir_infl (AUX fosse)) (compc (coord (sn (DET la) (NOUN figlia) (spd (ADP di) (sn (DET il) (NOUN Re) (sa (ADV più) (ADJ potente)) (spd (ADP di) (sn (DET la) (NOUN terra)))))) (CCONJ o) (sn (DET la) (sq (ADV più)) (ADJ povera) (sa (ADJ contadina)))))) (PUNCT !) (fp (PUNCT -) (cp (sn (INTJ No) (fp (PUNCT ,) (sn (NOUN padre)) (PUNCT ,))) (f (ibar (ADV non) (AUX sono)) (compc (sa (ADJ innamorato) (PUNCT .))))))))",,6.801817508
67,8,qualche,qualche,DET,det,ragazza,"(ROOT (fs (SCONJ Se) (f (ibar (VERB vuoi)) (compt (sn (DET una) (sq (DET qualche)) (NOUN ragazza)) (ibar (VERB dimmelo)))) (PUNCT ,) (CCONJ e) (f (ibar (PRON te) (PRON la) (VERB farò)) (compt (sv2 (VERB sposare)))) (PUNCT ,) (f (ir_infl (AUX fosse)) (compc (coord (sn (DET la) (NOUN figlia) (spd (ADP di) (sn (DET il) (NOUN Re) (sa (ADV più) (ADJ potente)) (spd (ADP di) (sn (DET la) (NOUN terra)))))) (CCONJ o) (sn (DET la) (sq (ADV più)) (ADJ povera) (sa (ADJ contadina)))))) (PUNCT !) (fp (PUNCT -) (cp (sn (INTJ No) (fp (PUNCT ,) (sn (NOUN padre)) (PUNCT ,))) (f (ibar (ADV non) (AUX sono)) (compc (sa (ADJ innamorato) (PUNCT .))))))))",,5.728024202
68,8,ragazza,ragazzo,NOUN,obj,vuoi,"(ROOT (fs (SCONJ Se) (f (ibar (VERB vuoi)) (compt (sn (DET una) (sq (DET qualche)) (NOUN ragazza)) (ibar (VERB dimmelo)))) (PUNCT ,) (CCONJ e) (f (ibar (PRON te) (PRON la) (VERB farò)) (compt (sv2 (VERB sposare)))) (PUNCT ,) (f (ir_infl (AUX fosse)) (compc (coord (sn (DET la) (NOUN figlia) (spd (ADP di) (sn (DET il) (NOUN Re) (sa (ADV più) (ADJ potente)) (spd (ADP di) (sn (DET la) (NOUN terra)))))) (CCONJ o) (sn (DET la) (sq (ADV più)) (ADJ povera) (sa (ADJ contadina)))))) (PUNCT !) (fp (PUNCT -) (cp (sn (INTJ No) (fp (PUNCT ,) (sn (NOUN padre)) (PUNCT ,))) (f (ibar (ADV non) (AUX sono)) (compc (sa (ADJ innamorato) (PUNCT .))))))))",5.24 ± 3.56,5.532990434
69,8,dimmelo,dimmelare,VERB,root,ROOT,"(ROOT (fs (SCONJ Se) (f (ibar (VERB vuoi)) (compt (sn (DET una) (sq (DET qualche)) (NOUN ragazza)) (ibar (VERB dimmelo)))) (PUNCT ,) (CCONJ e) (f (ibar (PRON te) (PRON la) (VERB farò)) (compt (sv2 (VERB sposare)))) (PUNCT ,) (f (ir_infl (AUX fosse)) (compc (coord (sn (DET la) (NOUN figlia) (spd (ADP di) (sn (DET il) (NOUN Re) (sa (ADV più) (ADJ potente)) (spd (ADP di) (sn (DET la) (NOUN terra)))))) (CCONJ o) (sn (DET la) (sq (ADV più)) (ADJ povera) (sa (ADJ contadina)))))) (PUNCT !) (fp (PUNCT -) (cp (sn (INTJ No) (fp (PUNCT ,) (sn (NOUN padre)) (PUNCT ,))) (f (ibar (ADV non) (AUX sono)) (compc (sa (ADJ innamorato) (PUNCT .))))))))",,4.459150068
