token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,il,il,DET,det,paese,(ROOT (f3 (sn (DET Il) (NOUN paese)) (sp (ADP senza) (sn (NOUN punta) (PUNCT .))))),,7.039560886
2,0,paese,paese,NOUN,root,ROOT,(ROOT (f3 (sn (DET Il) (NOUN paese)) (sp (ADP senza) (sn (NOUN punta) (PUNCT .))))),,5.055196927
3,0,senza,senza,ADP,case,punta,(ROOT (f3 (sn (DET Il) (NOUN paese)) (sp (ADP senza) (sn (NOUN punta) (PUNCT .))))),,5.710022415
4,0,punta,punta,NOUN,nmod,paese,(ROOT (f3 (sn (DET Il) (NOUN paese)) (sp (ADP senza) (sn (NOUN punta) (PUNCT .))))),,4.335186004
5,1,giovannino,Giovannino,PROPN,nsubj,viaggiatore,(ROOT (f (sn (PROPN Giovannino) (PROPN Perdigiorno)) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN viaggiatore))) (PUNCT .))),,
6,1,perdigiorno,Perdigiorno,PROPN,flat:name,Giovannino,(ROOT (f (sn (PROPN Giovannino) (PROPN Perdigiorno)) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN viaggiatore))) (PUNCT .))),,2.458094958
7,1,era,essere,AUX,cop,viaggiatore,(ROOT (f (sn (PROPN Giovannino) (PROPN Perdigiorno)) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN viaggiatore))) (PUNCT .))),,6.283626334
8,1,un,uno,DET,det,viaggiatore,(ROOT (f (sn (PROPN Giovannino) (PROPN Perdigiorno)) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN viaggiatore))) (PUNCT .))),,7.065833912
9,1,grande,grande,ADJ,amod,viaggiatore,(ROOT (f (sn (PROPN Giovannino) (PROPN Perdigiorno)) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN viaggiatore))) (PUNCT .))),4.64 ± 2.04,5.615282093
10,1,viaggiatore,viaggiatore,NOUN,root,ROOT,(ROOT (f (sn (PROPN Giovannino) (PROPN Perdigiorno)) (ibar (AUX era)) (compc (sn (DET un) (sa (ADJ grande)) (NOUN viaggiatore))) (PUNCT .))),,3.476480539
11,2,viaggia,viaggiare,VERB,root,ROOT,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",5.92 ± 3.11,3.72621735
12,2,e,e,CCONJ,cc,viaggia,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,2.741151583
13,2,viaggia,viaggiare,VERB,conj,Viaggia,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",5.92 ± 3.11,3.72621735
14,2,una,uno,DET,det,volta,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,6.801817508
15,2,volta,volta,NOUN,obl,capitò,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,5.820011577
16,2,capitò,capitare,VERB,conj,Viaggia,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,2.722402147
17,2,in,in,ADP,case,paese,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,6.797274494
18,2,un,uno,DET,det,paese,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,7.065833912
19,2,paese,paese,NOUN,obl,capitò,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,5.055196927
20,2,dove,dove,ADV,advmod,rotondi,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,6.018789847
21,2,gli,il,DET,det,spigoli,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,6.227520191
22,2,spigoli,spigolo,NOUN,nsubj,rotondi,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",4.96 ± 1.97,2.270104476
23,2,di,di,ADP,case,case,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,7.232814475
24,2,le,il,DET,det,case,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,6.624997683
25,2,case,casa,NOUN,nmod,spigoli,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",3.40 ± 1.63,4.514381597
26,2,erano,essere,AUX,cop,rotondi,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,5.476165392
27,2,rotondi,rotondi,ADJ,acl:relcl,paese,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,2.702806591
28,2,e,e,CCONJ,cc,finivano,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,2.741151583
29,2,i,il,DET,det,tetti,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,6.584780852
30,2,tetti,tetto,NOUN,nsubj,finivano,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",3.80 ± 1.50,3.400438245
31,2,non,non,ADV,advmod,finivano,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",,7.259198169
32,2,finivano,finire,VERB,conj,rotondi,"(ROOT (fc (f (ibar (coord (VERB Viaggia) (CCONJ e) (VERB viaggia)))) (PUNCT ,) (cp (sn (DET una) (NOUN volta)) (f (ibar (VERB capitò)) (compin (sp (ADP in) (sn (DET un) (NOUN paese) (f2 (ADV dove) (f (sn (DET gli) (NOUN spigoli) (spd (ADP di) (sn (DET le) (NOUN case)))) (ibar (AUX erano)) (compc (sa (ADJ rotondi)))))))))) (PUNCT ,) (CCONJ e) (f (sn (DET i) (NOUN tetti)) (ibar (ADV non) (VERB finivano)) (compin (sp (ADP a) (sn (NOUN punta))))) (CCONJ ma) (f3 (sp (ADP con) (sn (DET una) (NOUN gobba) (sa (ADJ dolcissima))))) (PUNCT .)))",5.32 ± 2.90,2.858376183
