TOKEN,BEGIN,ORT
242,4396770,il
243,4413087,pranzo
244,4436460,si
245,4445280,nascose
246,4464243,sotto
247,4479678,il
248,4484970,letto
249,4538772,Entrò
250,4552443,il
251,4558176,primo
252,4570083,dei
253,4578903,servi
254,4605363,e
255,4610655,non
256,4614624,vide
257,4629177,nessuno
258,4674600,Di
259,4680774,sotto
260,4690476,il
261,4694886,letto
262,4708998,Gàmbara
263,4726197,disse
264,4739868,forte
265,4769415,E
266,4772061,uno
267,4811751,il
268,4818807,servo
269,4831155,lasciò
270,4843062,il
271,4847031,piatto
272,4859820,e
273,4861143,si
274,4870845,ritirò
275,4885398,spaventato
276,4966101,Entrò
277,4979772,il
278,4983741,secondo
279,5005350,servo
280,5039748,E
281,5045481,due
282,5081643,e
283,5082966,scappò
284,5103693,via
285,5110308,anche
286,5120010,lui
287,5176899,Entrò
288,5192334,il
289,5199390,terzo
290,5237757,E
291,5256720,tr
292,5302143,e
293,5304789,I
294,5309640,servi
295,5325075,si
296,5327721,consultarono
297,5379318,Ormai
298,5393871,siamo
299,5407983,scoperti
300,5444145,se
301,5476338,l
302,5478543,astrologo
303,5502798,ci
304,5505444,accusa
305,5520879,al
306,5528817,Re
307,5535873,siamo
308,5551749,spacciati
309,5623191,Così
310,5637303,decisero
311,5659794,d
312,5661558,andare
313,5676993,dall'astrologo
314,5723739,e
315,5725503,confessargli
316,5757255,il
317,5770485,furto
318,5824728,Noi
319,5832666,siamo
320,5846778,povera
321,5864859,gente
322,5896611,gli
323,5902785,fecero
324,5932773,e
325,5937183,se
326,5946444,dite
327,5954823,al
328,5963643,Re
329,5971140,quel
330,5983929,che
331,5988780,avete
332,6000246,scoperto
333,6036408,siamo
334,6051402,perduti
335,6113583,Io
336,6129900,non
337,6138279,vi
338,6143130,tradirò
339,6181938,però
340,6193845,voi
341,6207957,fate
342,6218541,quel
343,6226920,che
344,6230448,vi
345,6233535,dico
346,6282486,Prendete
347,6302772,l
348,6304977,anello
349,6333642,e
350,6338052,fatelo
351,6352605,inghiottire
352,6378183,quel
353,6389649,tacchino
354,6410817,che
355,6416550,c'è
356,6422283,laggiù
357,6434190,in
358,6439482,cortile
359,6477849,Poi
360,6485787,lasciate
361,6506073,fare
362,6516657,a
363,6522390,me
364,6586776,Il
365,6595596,giorno
366,6608826,dopo
367,6623820,Gàmbara
368,6645429,si
369,6664833,presentò
370,6689088,al
371,6696144,Re
372,6728337,e
373,6734511,gli
374,6741126,disse
375,6755238,che
376,6760089,dopo
377,6782580,lunghi
378,6801543,studi
379,6837264,era
380,6845643,riuscito
381,6866811,a
382,6870780,sapere
383,6895917,dov'era
384,6914880,l
385,6917085,anello
386,6948396,E
387,6955452,dov'è
388,6965595,L
389,6989850,ha
390,6996906,inghiottito
391,7018515,un
392,7025130,tacchino
393,7059969,Fu
394,7096572,sventrato
395,7122150,il
396,7126119,tacchino
397,7160517,e
398,7165368,si
399,7175070,trovò
400,7186977,l
401,7190505,anello
402,7249158,Il
403,7260183,Re
404,7290171,colmò
405,7310457,di
406,7316190,ricchezze
407,7337799,l
408,7340004,astrologo
409,7380576,e
410,7383222,diede
411,7396893,un
412,7403067,pranzo
413,7425999,in
414,7432173,suo
415,7443639,onore
416,7466130,Tra
417,7515081,le
418,7520373,tante
419,7534044,pietanze
420,7574175,fu
421,7580790,portato
422,7599753,in
423,7606809,tavola
424,7625772,un
425,7627095,piatto
426,7642971,di
427,7648704,gamberi
428,7691481,Bisogna
429,7705152,sapere
430,7721028,che
431,7723233,in
432,7728084,quel
433,7736904,paese
434,7752780,era
435,7761600,la
436,7767333,prima
437,7779681,volta
438,7797762,che
439,7802172,se
440,7810551,ne
441,7815402,vedevano
442,7844508,regalo
443,7872732,d
444,7874055,un
445,7875378,Re
446,7878024,d
447,7879347,altro
448,7901397,paese
449,7926093,Tu
450,7978131,che
451,7983864,sei
452,7995771,astrologo
453,8049132,disse
454,8064567,il
455,8069418,Re
456,8073828,al
457,8084853,contadino
458,8143506,dovresti
459,8165556,sapermi
460,8184960,dire
461,8196426,come
462,8206569,si
463,8214948,chiamano
464,8230824,questi
465,8247582,che
466,8251110,sono
467,8265222,qui
468,8271396,nel
469,8281539,piatto
470,8342838,Il
471,8352981,poveretto
472,8375913,di
473,8381646,bestie
474,8397081,così
475,8422659,non
476,8428392,ne
477,8433684,aveva
478,8446914,mai
479,8460144,viste
480,8508654,E
481,8516592,disse
482,8532909,tra
483,8539083,sé
484,8549226,a
485,8556282,mezza
486,8571717,voce
487,8614494,Ah
488,8627283,Gàmbara
489,8684172,Sei
490,8701371,finito
491,8716806,male
492,8763993,Bravo
493,8800155,disse
494,8817354,il
495,8822205,Re
496,8851752,Hai
497,8863659,indovinato
498,8902026,quello
499,8919225,è
500,8922312,il
501,8925399,nome
502,8957151,gamberi
503,8994636,Sei
504,9007866,il
505,9009189,più
506,9014481,grande
507,9032562,astrologo
508,9062109,del
509,9069165,mondo
