,word,surprisal_bits
0,guerra,9.197828916295594
1,delle,6.024057637620305
2,campane,15.382253840504735
3,C'era,22.84909956162812
4,una,2.0291462493026926
5,volta,1.0400041992344298
6,una,2.814135605733655
7,guerra,9.863146896846082
8,una,3.3353954144766296
9,grande,6.412254813356027
10,e,6.587927523975748
11,terribile,4.9832932750690615
12,guerra,3.0936930607458484
13,che,3.5804748195397527
14,faceva,7.617377147926727
15,morire,6.777984863513634
16,molti,6.889982717477909
17,soldati,4.972403333616429
18,da,8.635680232309985
19,una,2.850124867235857
20,parte,0.9664390502844906
21,e,0.6642698752804701
22,dall'altra,1.6795390291714245
23,Noi,7.27018682753213
24,stavamo,9.772049997700925
25,di,9.5257860728789
26,qua,4.365603137952612
27,e,1.3575826327947935
28,i,9.648110453131581
29,nostri,1.7288937779468754
30,nemici,6.08348245900763
31,stavano,5.342305682883968
32,di,3.2742459510664528
33,là,2.3316202635553673
34,e,3.3155324501978805
35,ci,5.338577442978564
36,sparavamo,9.447281840170158
37,addosso,1.2646945450898144
38,giorno,13.124240990635755
39,e,1.2292814254680025
40,notte,1.69720803428637
41,ma,4.398733531849522
42,la,4.689829302908102
43,guerra,1.5371719903139387
44,era,1.5615950745803153
45,tanto,10.731263379640982
46,lunga,5.425439000623334
47,che,2.5271013769578516
48,a,7.249080428687643
49,un,4.704943138265925
50,certo,0.49257864901954845
51,punto,0.07636562844526379
52,ci,3.571063584919238
53,venne,7.671431983023511
54,a,4.257474549667449
55,mancare,1.6405001988482193
56,il,2.5654614193021974
57,bronzo,13.753177417257426
58,per,5.794936846696044
59,i,4.573667748966438
60,cannoni,6.7769440245106125
61,non,5.952476394539394
62,avevamo,6.3283465417918725
63,più,2.449773849546312
64,ferro,12.12618439184267
65,per,4.049200807750173
66,le,3.8255965323349876
67,baionette,13.186535453904774
68,eccetera,14.195133875904425
69,Il,5.224174583624624
70,nostro,3.8616980985082034
71,comandante,8.508073404936052
72,lo,7.884709732150291
73,Stragenerale,34.53700904143949
74,Bombone,19.902699150404562
75,Sparone,25.649750523655573
76,Pestafracassone,66.93617707840448
77,ordinò,12.401707477830925
78,di,3.658142528634699
79,tirar,12.998623142619053
80,giù,6.955699352164398
81,tutte,6.49802668892493
82,le,0.1650061746305588
83,campane,3.9309482887393203
84,dai,6.895908551696038
85,campanili,14.543717857710288
86,e,2.409322670150125
87,di,4.501729125937033
88,fonderle,31.84227823847747
89,tutte,8.076499280947667
90,insieme,7.670268004442471
91,per,5.798053860260281
92,fabbricare,13.803687517937277
93,un,5.789101131386967
94,grossissimo,26.873622406823337
95,cannone,18.753874304697902
96,uno,8.106974606680557
97,solo,8.79841743982771
98,ma,3.651043084807082
99,grosso,12.640391880004364
100,abbastanza,14.375482192861828
101,da,4.691993188621257
102,vincere,21.024390637249905
103,tutta,10.000389396199907
104,la,2.161719763650892
105,guerra,2.713215842242057
106,con,9.203101216440443
107,un,1.612415087997021
108,sol,11.219893607966359
109,colpo,11.314144228222798
110,A,6.543913723966938
111,sollevare,16.472437761746708
112,quel,8.838758722309997
113,cannone,4.17469345239705
114,ci,8.946456322072098
115,vollero,21.15311208418408
116,centomila,19.34985954334486
117,gru,27.547054184876234
118,per,6.014774014126731
119,trasportarlo,33.05791352853011
120,al,13.839725966477626
121,fronte,9.230623256092716
122,ci,10.826896052479755
123,vollero,17.648836241900906
124,novantasette,36.01547578577731
125,treni,24.771922180566456
126,Lo,8.088814614610651
127,Stragenerale,2.307535770132877
128,si,7.4545611723549055
129,fregava,20.933384985649944
130,le,8.663642547548468
131,mani,10.46863761660623
132,per,5.497564740776877
133,la,4.049707124674314
134,contentezza,51.16561324154506
135,e,4.21292691551036
136,diceva,23.10144024619332
137,Quando,7.597933477350781
138,il,3.788196497147758
139,mio,5.609424320689858
140,cannone,15.575502834077334
141,sparerà,22.129260844979658
142,i,8.87123798989074
143,nemici,8.756287537776453
144,scapperanno,29.187309136464325
145,fin,14.740234005701327
146,sulla,9.657299142201879
147,luna,13.239660095473644
148,Ecco,7.918946662422852
149,il,5.528394006805242
150,gran,13.320716722703843
151,momento,12.475130483119926
152,Il,4.557436370343308
153,cannonissimo,39.41352000841434
154,era,5.821536371409089
155,puntato,19.93064013979434
156,sui,14.877866905672608
157,nemici,7.430009961013637
158,Noi,1.7895272934044637
159,ci,6.578103874958464
160,eravamo,7.998723222782678
161,riempiti,26.28208051194407
162,le,10.706588684756392
163,orecchie,14.96166923592383
164,di,9.310370235436594
165,ovatta,44.05166852473817
166,perché,8.42902312731082
167,il,4.207230162183181
168,frastuono,50.87461859628518
169,poteva,15.838138228140531
170,romperci,28.620830617260594
171,i,10.15711237041696
172,timpani,26.697074648476026
173,e,2.393525203755122
174,la,3.9073299112963307
175,tromba,21.97596376516779
176,di,10.783183566075257
177,Eustachio,59.841231972969005
178,Lo,8.523979564366401
179,Stragenerale,3.6981034016166494
180,Bombone,15.721177653551875
181,Sparone,20.53552711445863
182,Pestafracassone,56.64003909250954
183,ordinò,26.201843726010537
184,Fuoco,19.222187190580946
185,Un,7.5768201992002595
186,artigliere,34.78796818937031
187,premette,19.197776661048085
188,un,4.228155291313659
189,pulsante,16.911578262459805
190,E,4.714655342525449
191,d'improvviso,34.24434510435444
192,da,10.634858848665136
193,un,1.4535990849189673
194,capo,11.19722629458264
195,all'altro,27.194747818636785
196,del,13.156251777475548
197,fronte,15.359184087717997
198,si,7.726432034769437
199,udì,22.048743383359913
200,un,6.484266700994699
201,gigantesco,12.03142332707847
202,scampanio,34.52193373019546
203,Din,27.236389195906582
204,Don,21.93785584938961
205,Dan,29.729956363703295
206,Noi,2.3203039341155827
207,ci,7.116563668614228
208,levammo,21.40169511981058
209,l'ovatta,50.67024305931911
210,dalle,14.687047339026098
211,orecchie,15.984930236166162
212,per,5.957013296869155
213,sentir,37.84155592783085
214,meglio,18.51640779766654
215,Din,25.00279616263361
216,Don,22.586488417118694
217,Dan,27.93262484156798
218,tuonava,29.176091052113843
219,il,2.3905239345149147
220,cannonissimo,40.26791726316726
221,E,4.568691602946373
222,centomila,19.869886236481147
223,echi,24.457762160165966
224,ripetevano,17.33536002452025
225,per,6.0891702692369645
226,monti,17.009274039178326
227,e,2.688831282089474
228,per,11.299377109889114
229,valli,27.380206248037588
230,Din,22.818274251200727
231,Don,21.715912926381762
232,Dan,26.802059737868717
233,Fuoco,16.557267172388883
234,gridò,17.408794552646853
235,lo,7.6421027496759715
236,Stragenerale,3.296868156625524
237,per,6.762242947514859
238,la,4.991520581121037
239,seconda,9.440221952352239
240,volta,17.285042028461408
241,Fuoco,12.923915598910757
242,perbacco,49.92640876108758
243,L'artigliere,59.987739350379265
244,premette,18.725618587057046
245,nuovamente,15.323103847393488
246,il,4.308424753950858
247,pulsante,12.845144793093176
248,e,2.2915658051390584
249,di,14.286634579564893
250,nuovo,11.982743981717054
251,un,8.219539315462075
252,festoso,43.448305230369186
253,concerto,17.30008569489768
254,di,8.761056272719577
255,campane,22.555044485096143
256,si,6.381474046435205
257,diffuse,18.348665293069434
258,di,8.384433529386923
259,trincea,30.13418782594426
260,in,11.345827560095348
261,trincea,22.497354968656026
262,Pareva,27.03013762599815
263,che,6.97478942641017
264,suonassero,23.713061459526124
265,insieme,9.003867570583122
266,tutte,12.184190700325678
267,le,3.960732588181043
268,campane,5.533055080608926
269,della,10.825610310181904
270,nostra,5.727922774891446
271,patria,19.857463241678722
272,Lo,8.798042173683529
273,Stragenerale,2.6446350299859294
274,si,6.18919056346455
275,strappava,29.141112532650766
276,i,7.023857452562536
277,capelli,15.269243008726878
278,per,4.000622588187465
279,la,4.9208601331528445
280,rabbia,13.652374945933717
281,e,1.2947701831420988
282,continuò,23.06483133120006
283,a,4.299974558383364
284,strapparseli,66.53132200707148
285,fin,15.91371566009689
286,che,3.895239530940675
287,gliene,23.09905037527693
288,rimase,14.453453623318197
289,uno,8.62566465065434
290,solo,11.683928941357147
291,Poi,7.523173306951322
292,ci,2.4722327199571845
293,fu,5.356003413094587
294,un,1.2361267649289693
295,momento,8.196476441981373
296,di,10.20948177553529
297,silenzio,20.491012930927134
298,Ed,10.699237458327913
299,ecco,8.856763929994127
300,che,5.662618210636423
301,dall'altra,29.450768409049733
302,parte,11.571958604617011
303,del,10.385120777555441
304,fronte,17.931111366762032
305,come,9.94027870800094
306,per,8.95338928669368
307,un,2.045537743773776
308,segnale,15.226221892578849
309,rispose,17.41444039910938
310,un,3.5386813155535815
311,allegro,32.01166532717345
312,assordante,45.33678962125361
313,Din,22.733278017387214
314,Don,20.602776544520935
315,Dan,26.371389038745317
316,Perché,11.927270633715953
317,dovete,19.239799589890506
318,sapere,19.942083177452147
319,che,3.853735645738557
320,anche,16.135479721147846
321,il,2.3159802902728917
322,comandante,9.656843732142395
323,dei,14.234629777666393
324,nemici,8.896118032060459
325,il,2.9249264854541743
326,Mortesciallo,69.95107456783101
327,Von,21.614613081231756
328,Bombonen,41.33836892694514
329,Sparonen,47.3685465671964
330,Pestafrakasson,96.55318486804953
331,aveva,11.443445600655682
332,avuto,12.747673281751378
333,l'idea,20.986804506253478
334,di,8.477684586476547
335,fabbricare,25.251528995149013
336,un,2.4892049998402315
337,cannonissimo,36.861637995258974
338,con,11.05199520109624
339,le,5.578251089359767
340,campane,6.165501673134707
341,del,10.480354450644212
342,suo,4.812710906949578
343,paese,11.108994379175796
344,Din,21.78120717167773
345,Dan,26.831609109009364
346,tuonava,31.609412869295966
347,adesso,12.001000284071441
348,il,6.056036091721736
349,nostro,3.086594648814137
350,cannone,10.97425302351347
351,Don,17.997041947866197
352,rispondeva,15.904660471215712
353,quello,9.422447201420265
354,dei,14.126346748960756
355,nemici,9.456318668559744
356,E,4.259755383583191
357,i,3.687955377196465
358,soldati,4.243108150910275
359,dei,13.48936428600112
360,due,8.14634281132426
361,eserciti,10.064668255925183
362,balzavano,37.2717244348659
363,dalle,10.762152151666545
364,trincee,24.07563906769342
365,si,8.035390611877231
366,correvano,21.181754074858773
367,incontro,21.059118062042728
368,ballavano,17.84831169536534
369,e,2.622249746651795
370,gridavano,23.666586243818166
371,Le,9.231850524289275
372,campane,9.219163708100426
373,le,8.620739067533629
374,campane,10.246430872211956
375,È,16.046206966737977
376,festa,25.4341413777137
377,È,16.108503210464107
378,scoppiata,22.999676735816593
379,la,4.953089681924535
380,pace,14.217587672827097
381,Lo,10.339537119909554
382,Stragenerale,6.076113367881291
383,e,1.8710491337052455
384,il,3.17619760991366
385,Mortesciallo,67.10814493875931
386,salirono,20.973886899928136
387,sulle,14.527476332110757
388,loro,13.514671877040884
389,automobili,27.458543657574992
390,e,2.737494117116407
391,corsero,25.852720320620243
392,lontano,22.78901965832366
393,e,2.3641901229974525
394,consumarono,22.430927185708217
395,tutta,8.479497283616642
396,la,2.133352257286977
397,benzina,18.108109719654603
398,ma,6.212119290477579
399,il,1.5266162111519321
400,suono,11.695721447761509
401,delle,9.654879002338937
402,campane,5.084034520569064
403,li,11.762258095727312
404,inseguiva,11.33926418619047
405,ancora,10.726572896804
