token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,le,il,DET,det,precauzioni,(ROOT (f3 (sn (DET Le) (NOUN precauzioni) (sa (ADJ inutili)) (sp (ADP contro) (sn (DET le) (NOUN frodi)))) (PUNCT .))),,6.624997683
2,0,precauzioni,precauzione,NOUN,root,ROOT,(ROOT (f3 (sn (DET Le) (NOUN precauzioni) (sa (ADJ inutili)) (sp (ADP contro) (sn (DET le) (NOUN frodi)))) (PUNCT .))),,3.505843286
3,0,inutili,inutile,ADJ,amod,precauzioni,(ROOT (f3 (sn (DET Le) (NOUN precauzioni) (sa (ADJ inutili)) (sp (ADP contro) (sn (DET le) (NOUN frodi)))) (PUNCT .))),6.60 ± 1.73,3.906508782
4,0,contro,contro,ADP,case,frodi,(ROOT (f3 (sn (DET Le) (NOUN precauzioni) (sa (ADJ inutili)) (sp (ADP contro) (sn (DET le) (NOUN frodi)))) (PUNCT .))),,5.323807009
5,0,le,il,DET,det,frodi,(ROOT (f3 (sn (DET Le) (NOUN precauzioni) (sa (ADJ inutili)) (sp (ADP contro) (sn (DET le) (NOUN frodi)))) (PUNCT .))),,6.624997683
6,0,frodi,frode,NOUN,nmod,precauzioni,(ROOT (f3 (sn (DET Le) (NOUN precauzioni) (sa (ADJ inutili)) (sp (ADP contro) (sn (DET le) (NOUN frodi)))) (PUNCT .))),,2.919277012
7,1,leo,Leo,PROPN,nsubj,entrò,"(ROOT (cp (sn (PROPN Leo) (PROPN Bussi) (fp (PUNCT ,) (sn (NOUN piazzista) (spd (ADP d') (sn (NOUN anni) (sn (NUM 30))))) (PUNCT ,))) (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN succursale) (sn (NOUN n.) (sa (NUM 7))) (spd (ADP di) (sn (DET il) (PROPN Credito) (PROPN Nazionale))))) (sp (ADP per) (sv2 (VERB riscuotere) (compt (sn (DET un) (NOUN assegno) (sa (ADJ circolare)) (spd (ADP di) (sn (NUM 4000) (NOUN lire))))))))) (PUNCT .)))",,1.668044485
8,1,bussi,Bussi,PROPN,flat:name,Leo,"(ROOT (cp (sn (PROPN Leo) (PROPN Bussi) (fp (PUNCT ,) (sn (NOUN piazzista) (spd (ADP d') (sn (NOUN anni) (sn (NUM 30))))) (PUNCT ,))) (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN succursale) (sn (NOUN n.) (sa (NUM 7))) (spd (ADP di) (sn (DET il) (PROPN Credito) (PROPN Nazionale))))) (sp (ADP per) (sv2 (VERB riscuotere) (compt (sn (DET un) (NOUN assegno) (sa (ADJ circolare)) (spd (ADP di) (sn (NUM 4000) (NOUN lire))))))))) (PUNCT .)))",,3.05424609
9,1,piazzista,piazzista,NOUN,appos,Leo,"(ROOT (cp (sn (PROPN Leo) (PROPN Bussi) (fp (PUNCT ,) (sn (NOUN piazzista) (spd (ADP d') (sn (NOUN anni) (sn (NUM 30))))) (PUNCT ,))) (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN succursale) (sn (NOUN n.) (sa (NUM 7))) (spd (ADP di) (sn (DET il) (PROPN Credito) (PROPN Nazionale))))) (sp (ADP per) (sv2 (VERB riscuotere) (compt (sn (DET un) (NOUN assegno) (sa (ADJ circolare)) (spd (ADP di) (sn (NUM 4000) (NOUN lire))))))))) (PUNCT .)))",,2.145165739
10,1,d,di,ADP,case,anni,"(ROOT (cp (sn (PROPN Leo) (PROPN Bussi) (fp (PUNCT ,) (sn (NOUN piazzista) (spd (ADP d') (sn (NOUN anni) (sn (NUM 30))))) (PUNCT ,))) (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN succursale) (sn (NOUN n.) (sa (NUM 7))) (spd (ADP di) (sn (DET il) (PROPN Credito) (PROPN Nazionale))))) (sp (ADP per) (sv2 (VERB riscuotere) (compt (sn (DET un) (NOUN assegno) (sa (ADJ circolare)) (spd (ADP di) (sn (NUM 4000) (NOUN lire))))))))) (PUNCT .)))",,5.87641417
11,1,anni,anno,NOUN,nmod,piazzista,"(ROOT (cp (sn (PROPN Leo) (PROPN Bussi) (fp (PUNCT ,) (sn (NOUN piazzista) (spd (ADP d') (sn (NOUN anni) (sn (NUM 30))))) (PUNCT ,))) (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN succursale) (sn (NOUN n.) (sa (NUM 7))) (spd (ADP di) (sn (DET il) (PROPN Credito) (PROPN Nazionale))))) (sp (ADP per) (sv2 (VERB riscuotere) (compt (sn (DET un) (NOUN assegno) (sa (ADJ circolare)) (spd (ADP di) (sn (NUM 4000) (NOUN lire))))))))) (PUNCT .)))",3.84 ± 2.12,5.860848812
12,1,30,30,NUM,nummod,anni,"(ROOT (cp (sn (PROPN Leo) (PROPN Bussi) (fp (PUNCT ,) (sn (NOUN piazzista) (spd (ADP d') (sn (NOUN anni) (sn (NUM 30))))) (PUNCT ,))) (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN succursale) (sn (NOUN n.) (sa (NUM 7))) (spd (ADP di) (sn (DET il) (PROPN Credito) (PROPN Nazionale))))) (sp (ADP per) (sv2 (VERB riscuotere) (compt (sn (DET un) (NOUN assegno) (sa (ADJ circolare)) (spd (ADP di) (sn (NUM 4000) (NOUN lire))))))))) (PUNCT .)))",,1.367014489
13,1,entrò,entrare,VERB,root,ROOT,"(ROOT (cp (sn (PROPN Leo) (PROPN Bussi) (fp (PUNCT ,) (sn (NOUN piazzista) (spd (ADP d') (sn (NOUN anni) (sn (NUM 30))))) (PUNCT ,))) (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN succursale) (sn (NOUN n.) (sa (NUM 7))) (spd (ADP di) (sn (DET il) (PROPN Credito) (PROPN Nazionale))))) (sp (ADP per) (sv2 (VERB riscuotere) (compt (sn (DET un) (NOUN assegno) (sa (ADJ circolare)) (spd (ADP di) (sn (NUM 4000) (NOUN lire))))))))) (PUNCT .)))",,3.539228093
14,1,in,in,ADP,case,succursale,"(ROOT (cp (sn (PROPN Leo) (PROPN Bussi) (fp (PUNCT ,) (sn (NOUN piazzista) (spd (ADP d') (sn (NOUN anni) (sn (NUM 30))))) (PUNCT ,))) (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN succursale) (sn (NOUN n.) (sa (NUM 7))) (spd (ADP di) (sn (DET il) (PROPN Credito) (PROPN Nazionale))))) (sp (ADP per) (sv2 (VERB riscuotere) (compt (sn (DET un) (NOUN assegno) (sa (ADJ circolare)) (spd (ADP di) (sn (NUM 4000) (NOUN lire))))))))) (PUNCT .)))",,6.797274494
15,1,la,il,DET,det,succursale,"(ROOT (cp (sn (PROPN Leo) (PROPN Bussi) (fp (PUNCT ,) (sn (NOUN piazzista) (spd (ADP d') (sn (NOUN anni) (sn (NUM 30))))) (PUNCT ,))) (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN succursale) (sn (NOUN n.) (sa (NUM 7))) (spd (ADP di) (sn (DET il) (PROPN Credito) (PROPN Nazionale))))) (sp (ADP per) (sv2 (VERB riscuotere) (compt (sn (DET un) (NOUN assegno) (sa (ADJ circolare)) (spd (ADP di) (sn (NUM 4000) (NOUN lire))))))))) (PUNCT .)))",,7.055331658
16,1,succursale,succursale,NOUN,obl,entrò,"(ROOT (cp (sn (PROPN Leo) (PROPN Bussi) (fp (PUNCT ,) (sn (NOUN piazzista) (spd (ADP d') (sn (NOUN anni) (sn (NUM 30))))) (PUNCT ,))) (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN succursale) (sn (NOUN n.) (sa (NUM 7))) (spd (ADP di) (sn (DET il) (PROPN Credito) (PROPN Nazionale))))) (sp (ADP per) (sv2 (VERB riscuotere) (compt (sn (DET un) (NOUN assegno) (sa (ADJ circolare)) (spd (ADP di) (sn (NUM 4000) (NOUN lire))))))))) (PUNCT .)))",,2.64576809
