,word,surprisal_bits
0,posate,20.15813603863325
1,sposate,25.34086121256042
2,C',17.889356042924355
3,era,3.450397117420874
4,una,2.1899804687886215
5,volta,1.6123591936354906
6,una,2.6530401446010656
7,forchetta,12.84245065127705
8,molto,8.638018508431117
9,lucida,13.193723389692284
10,con,3.733456827135238
11,i,4.746115784882481
12,denti,6.00953955016507
13,d',6.337930790959155
14,argento,6.240889236244513
15,Tutti,8.64421813902942
16,la,6.887489656971002
17,ammiravano,9.8597299509132
18,e,3.3773873864418964
19,la,2.2687247892779685
20,volevano,8.46471296701787
21,in,5.300581659888746
22,sposa,7.520968317384609
23,Arrivò,19.077194809013946
24,il,4.002123652764196
25,cavatappi,21.937619912034073
26,e,2.804180905936414
27,facendo,12.000110101870577
28,un,3.639520935129877
29,giro,3.6252384639063244
30,di,3.712933105511874
31,danza,8.789125217201594
32,girondina,25.921135363098767
33,disse,7.345195168896785
34,Bella,17.219936104168134
35,forchetta,6.448119367953943
36,lucente,20.07625570049674
37,guardami,13.944934633316441
38,un,7.131799955619466
39,po',12.072788594263992
40,io,5.145839237879028
41,giro,16.048150026727427
42,brillo,20.900814395281593
43,tiro,13.140506593806409
44,strappo,10.251582354544576
45,e,3.761291875212082
46,stappo,24.358009470943124
47,Non,5.836554584413033
48,sono,4.740791202011769
49,un,3.4187970251513415
50,tipo,6.6032050868171925
51,bello,7.667236982203665
52,e,3.695754790413093
53,interessante,18.464060836284155
54,Sposami,25.549982355994157
55,forchetta,14.352906106869092
56,e,5.756412732902775
57,stapperemo,20.05766996537463
58,insieme,7.016925863802162
59,una,5.128903074352662
60,bottiglia,11.229084360828468
61,di,2.0554129875863185
62,spumante,17.09753396625943
63,La,5.506211684496957
64,forchetta,7.06594996115157
65,rispose,9.608334735596657
66,Bello,13.504138283640838
67,mio,11.537478834841432
68,tu,8.165870409433827
69,stappi,12.292408633597965
70,strappi,18.310087950645723
71,ma,5.15621460724028
72,non,2.2269699813882418
73,mi,3.7476423001437045
74,acchiappi,33.64207857156592
75,E,3.9630990694569155
76,il,5.444342301710269
77,cavatappi,8.75240491656961
78,deluso,21.857900685046864
79,se,6.912807566969818
80,ne,4.593619800258334
81,andò,17.284608632181236
82,nel,8.399722099118023
83,cassetto,10.21870726889287
84,Ed,9.904079111716735
85,ecco,3.372762085029592
86,il,7.826750202948317
87,coltello,12.12539387358798
88,lama,19.1552831876729
89,luccicante,48.175937007867546
90,ed,11.422194736384471
91,affilata,21.809619909478823
92,che,5.46419976254419
93,si,4.911410718383839
94,fece,4.083082077900751
95,avanti,20.463983105621633
96,e,2.023262550834025
97,mostrandosi,27.517041148508866
98,di,10.199479264561107
99,qua,10.61350754652582
100,e,2.6012711309168988
101,di,11.216045324170652
102,là,14.461242373610471
103,disse,13.691012912241858
104,Forchetta,29.069358823217783
105,deliziosa,18.911806488933166
106,guardami,4.88530274158479
107,un,4.533609205962171
108,po',6.377352826172579
109,io,10.028049709903474
110,taglio,11.924574461698375
111,sego,26.728169455717325
112,spello,25.264361480643142
113,buco,22.321568749486737
114,divido,22.811749917357595
115,e,5.954937122307939
116,spartisco,32.37236763651574
117,Se,7.241918383175112
118,mi,4.636888915388909
119,sposi,18.825522621012645
120,sarò,17.354660949495976
121,come,11.669062761016566
122,una,3.2582302386875046
123,spada,11.815109052268056
124,al,12.481036883298508
125,tuo,9.538578830380679
126,fianco,19.621370274088484
127,E,4.423413386213636
128,la,3.863661452450453
129,forchetta,23.881266364001043
130,Bello,25.787867038841082
131,mio,14.348705869983695
132,tu,9.447650227008305
133,tagli,21.06514570999017
134,tagli,21.031440550074073
135,ma,6.0456634740828985
136,non,3.0088261578857853
137,mi,2.9923237346048954
138,pigli,17.808360813500514
139,E,3.7987448810557773
140,il,4.437505300660034
141,coltello,11.171779053630376
142,se,12.856029231100981
143,ne,4.989435463461976
144,andò,17.110785079023593
145,al,8.250915830285486
146,suo,3.8350954781074424
147,posto,13.151359215023804
148,nel,12.289965534051133
149,cassetto,11.039902584966123
150,Arriva,10.588858993004163
151,il,3.1234722007080458
152,cucchiaio,20.304839991541638
153,piano,15.998388910492082
154,piano,15.677214921641456
155,col,6.485807665546429
156,suo,5.184250875018633
157,testone,30.52255079295541
158,tondo,20.272113240926302
159,e,1.6916394120649263
