token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
21,2,la,il,DET,det,strada,"(ROOT (dirsp (PUNCT -) (fc (f (ibar (VERB Va')) (ADV pure) (fp (PUNCT ,) (sn (PROPN Giovanni)) (PUNCT ,))) (CCONJ ma) (f (ibar (VERB sta)) (PUNCT ') (compc (sa (ADJ attento)) (fs (SCONJ quando) (f3 (sv2 (VERB attraver) (compt (PRON si) (sn (DET la) (NOUN strada))))))))) (PUNCT .)))",,7.055331658
22,2,strada,strada,NOUN,obj,attraver,"(ROOT (dirsp (PUNCT -) (fc (f (ibar (VERB Va')) (ADV pure) (fp (PUNCT ,) (sn (PROPN Giovanni)) (PUNCT ,))) (CCONJ ma) (f (ibar (VERB sta)) (PUNCT ') (compc (sa (ADJ attento)) (fs (SCONJ quando) (f3 (sv2 (VERB attraver) (compt (PRON si) (sn (DET la) (NOUN strada))))))))) (PUNCT .)))",4.92 ± 1.32,5.311710966
23,3,va,andare,VERB,root,ROOT,"(ROOT (fc (fp (PUNCT -) (f (ibar (VERB Va)) (compin (savv (ADV bene)))) (PUNCT ,)) (f3 (sn (NOUN mamma) (PUNCT .)))))",4.20 ± 1.44,6.162363764
24,3,bene,bene,ADV,advmod,Va,"(ROOT (fc (fp (PUNCT -) (f (ibar (VERB Va)) (compin (savv (ADV bene)))) (PUNCT ,)) (f3 (sn (NOUN mamma) (PUNCT .)))))",,6.454992194
25,3,mamma,mamma,NOUN,vocative,Va,"(ROOT (fc (fp (PUNCT -) (f (ibar (VERB Va)) (compin (savv (ADV bene)))) (PUNCT ,)) (f3 (sn (NOUN mamma) (PUNCT .)))))",1.88 ± 1.27,5.66327005
26,4,ciao,ciao,INTJ,root,ROOT,"(ROOT (f3 (sn (INTJ Ciao)) (PUNCT ,) (sn (NOUN mamma) (PUNCT .))))",,5.80500802
27,4,mamma,mamma,NOUN,vocative,Ciao,"(ROOT (f3 (sn (INTJ Ciao)) (PUNCT ,) (sn (NOUN mamma) (PUNCT .))))",1.88 ± 1.27,5.66327005
28,5,sei,essere,AUX,cop,distratto,(ROOT (fc (PUNCT -) (f (ibar (AUX Sei)) (compc (sa (savv (savv (ADV sempre)) (ADV tanto)) (ADJ distratto)))) (PUNCT .))),,6.430432922
29,5,sempre,sempre,ADV,advmod,distratto,(ROOT (fc (PUNCT -) (f (ibar (AUX Sei)) (compc (sa (savv (savv (ADV sempre)) (ADV tanto)) (ADJ distratto)))) (PUNCT .))),,5.921350175
30,5,tanto,tanto,ADV,advmod,distratto,(ROOT (fc (PUNCT -) (f (ibar (AUX Sei)) (compc (sa (savv (savv (ADV sempre)) (ADV tanto)) (ADJ distratto)))) (PUNCT .))),,5.656885745
31,5,distratto,distratto,ADJ,root,ROOT,(ROOT (fc (PUNCT -) (f (ibar (AUX Sei)) (compc (sa (savv (savv (ADV sempre)) (ADV tanto)) (ADJ distratto)))) (PUNCT .))),,3.747828499
32,6,sì,sì,INTJ,root,ROOT,"(ROOT (f3 (PUNCT -) (INTJ Sì) (PUNCT ,) (sn (NOUN mamma) (PUNCT .))))",,6.497825183
33,6,mamma,mamma,NOUN,vocative,Sì,"(ROOT (f3 (PUNCT -) (INTJ Sì) (PUNCT ,) (sn (NOUN mamma) (PUNCT .))))",1.88 ± 1.27,5.66327005
34,7,ciao,ciao,INTJ,root,ROOT,"(ROOT (f3 (sn (INTJ Ciao)) (PUNCT ,) (sn (NOUN mamma) (PUNCT .))))",,5.80500802
35,7,mamma,mamma,NOUN,vocative,Ciao,"(ROOT (f3 (sn (INTJ Ciao)) (PUNCT ,) (sn (NOUN mamma) (PUNCT .))))",1.88 ± 1.27,5.66327005
36,8,giovannino,Giovannino,PROPN,nsubj,esce,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),,
37,8,esce,uscire,VERB,root,ROOT,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),4.28 ± 2.32,4.481180499
38,8,allegramente,allegramente,ADV,advmod,esce,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),,2.86761684
39,8,e,e,CCONJ,cc,fa,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),,2.741151583
40,8,per,per,ADP,case,tratto,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),,6.912435835
41,8,il,il,DET,det,tratto,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),,7.039560886
42,8,primo,primo,ADJ,amod,tratto,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),,5.356048799
43,8,tratto,tratto,NOUN,obl,fa,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),,4.201223187
44,8,di,di,ADP,case,strada,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),,7.232814475
45,8,strada,strada,NOUN,nmod,tratto,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),4.92 ± 1.32,5.311710966
46,8,fa,fare,VERB,conj,esce,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),4.40 ± 2.22,6.003549189
47,8,bene,bene,ADV,advmod,fa,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),,6.454992194
48,8,attenzione,attenzione,NOUN,obj,fa,(ROOT (fc (f (sn (PROPN Giovannino)) (ibar (VERB esce)) (compin (savv (ADV allegramente)))) (CCONJ e) (cp (sp (ADP per) (sn (DET il) (ADJ primo) (NOUN tratto) (spd (ADP di) (sn (NOUN strada))))) (f (ibar (VERB fa)) (compt (savv (ADV bene)) (sn (NOUN attenzione) (PUNCT .))))))),,5.068006487
49,9,ogni,ogni,DET,det,tanto,(ROOT (cp (sq (DET Ogni) (NOUN tanto)) (fc (f (ibar (PRON si) (VERB ferma))) (CCONJ e) (f (ibar (PRON si) (VERB tocca) (PUNCT .)))))),,5.722242451
50,9,tanto,tanto,NOUN,obl,ferma,(ROOT (cp (sq (DET Ogni) (NOUN tanto)) (fc (f (ibar (PRON si) (VERB ferma))) (CCONJ e) (f (ibar (PRON si) (VERB tocca) (PUNCT .)))))),,5.656885745
51,9,si,si,PRON,expl,ferma,(ROOT (cp (sq (DET Ogni) (NOUN tanto)) (fc (f (ibar (PRON si) (VERB ferma))) (CCONJ e) (f (ibar (PRON si) (VERB tocca) (PUNCT .)))))),,6.553884221
52,9,ferma,fermare,VERB,root,ROOT,(ROOT (cp (sq (DET Ogni) (NOUN tanto)) (fc (f (ibar (PRON si) (VERB ferma))) (CCONJ e) (f (ibar (PRON si) (VERB tocca) (PUNCT .)))))),,4.763271971
53,9,e,e,CCONJ,cc,tocca,(ROOT (cp (sq (DET Ogni) (NOUN tanto)) (fc (f (ibar (PRON si) (VERB ferma))) (CCONJ e) (f (ibar (PRON si) (VERB tocca) (PUNCT .)))))),,2.741151583
54,9,si,si,PRON,expl,tocca,(ROOT (cp (sq (DET Ogni) (NOUN tanto)) (fc (f (ibar (PRON si) (VERB ferma))) (CCONJ e) (f (ibar (PRON si) (VERB tocca) (PUNCT .)))))),,6.553884221
55,9,tocca,toccare,VERB,conj,ferma,(ROOT (cp (sq (DET Ogni) (NOUN tanto)) (fc (f (ibar (PRON si) (VERB ferma))) (CCONJ e) (f (ibar (PRON si) (VERB tocca) (PUNCT .)))))),3.12 ± 1.54,4.677849358
56,10,ci,ci,PRON,expl,sono,(ROOT (cp_int (dirsp (PUNCT -) (f (ibar (PRON Ci) (VERB sono)) (compc (sq (PRON tutto))))) (PUNCT ?))),,6.517126939
57,10,sono,essere,VERB,root,ROOT,(ROOT (cp_int (dirsp (PUNCT -) (f (ibar (PRON Ci) (VERB sono)) (compc (sq (PRON tutto))))) (PUNCT ?))),,6.768130002
58,10,tutto,tutto,PRON,nsubj,sono,(ROOT (cp_int (dirsp (PUNCT -) (f (ibar (PRON Ci) (VERB sono)) (compc (sq (PRON tutto))))) (PUNCT ?))),,6.306603623
59,11,sì,sì,INTJ,discourse,ride,"(ROOT (fc (cp (INTJ Sì)) (PUNCT ,) (PUNCT -) (fc (CCONJ e) (f (ibar (VERB ride)) (compt (spda (ADP da) (savv (ADJ solo)))))) (PUNCT .)))",,6.497825183
60,11,e,e,CCONJ,cc,ride,"(ROOT (fc (cp (INTJ Sì)) (PUNCT ,) (PUNCT -) (fc (CCONJ e) (f (ibar (VERB ride)) (compt (spda (ADP da) (savv (ADJ solo)))))) (PUNCT .)))",,2.741151583
61,11,ride,ridere,VERB,root,ROOT,"(ROOT (fc (cp (INTJ Sì)) (PUNCT ,) (PUNCT -) (fc (CCONJ e) (f (ibar (VERB ride)) (compt (spda (ADP da) (savv (ADJ solo)))))) (PUNCT .)))",4.00 ± 1.66,4.171381122
62,11,da,da,ADP,case,solo,"(ROOT (fc (cp (INTJ Sì)) (PUNCT ,) (PUNCT -) (fc (CCONJ e) (f (ibar (VERB ride)) (compt (spda (ADP da) (savv (ADJ solo)))))) (PUNCT .)))",,6.577812618
63,11,solo,solo,ADJ,obl,ride,"(ROOT (fc (cp (INTJ Sì)) (PUNCT ,) (PUNCT -) (fc (CCONJ e) (f (ibar (VERB ride)) (compt (spda (ADP da) (savv (ADJ solo)))))) (PUNCT .)))",4.60 ± 2.14,6.359323473
64,12,è,essere,AUX,cop,contento,"(ROOT (fc (f (ibar (AUX È)) (compc (sa (savv (ADV così)) (ADJ contento) (sv2 (ADP di) (VERB stare) (compc (sa (ADJ attento)) (fac (SCONJ che) (f (ibar (PRON si) (VERB mette)) (compt (sv2 (ADP a) (VERB saltellare) (compt (sc (ADP come) (sn (DET un) (NOUN passero))))))))))))) (PUNCT ,) (CCONJ ma) (cp (savv (ADV poi)) (f (ibar (PRON s') (VERB incanta)) (compin (sv2 (ADP a) (VERB guardare) (compt (coord (sn (DET le) (NOUN vetrine)) (PUNCT ,) (sn (DET le) (NOUN macchine)) (PUNCT ,) (sn (DET le) (NOUN nuvole)) (PUNCT ,))))))) (CCONJ e) (cp (sp (ADP per) (sn (NOUN forza))) (f (ibar (VERB cominciano)) (compin (sn (DET i) (NOUN guai) (PUNCT .)))))))",,7.249521761
65,12,così,così,ADV,advmod,contento,"(ROOT (fc (f (ibar (AUX È)) (compc (sa (savv (ADV così)) (ADJ contento) (sv2 (ADP di) (VERB stare) (compc (sa (ADJ attento)) (fac (SCONJ che) (f (ibar (PRON si) (VERB mette)) (compt (sv2 (ADP a) (VERB saltellare) (compt (sc (ADP come) (sn (DET un) (NOUN passero))))))))))))) (PUNCT ,) (CCONJ ma) (cp (savv (ADV poi)) (f (ibar (PRON s') (VERB incanta)) (compin (sv2 (ADP a) (VERB guardare) (compt (coord (sn (DET le) (NOUN vetrine)) (PUNCT ,) (sn (DET le) (NOUN macchine)) (PUNCT ,) (sn (DET le) (NOUN nuvole)) (PUNCT ,))))))) (CCONJ e) (cp (sp (ADP per) (sn (NOUN forza))) (f (ibar (VERB cominciano)) (compin (sn (DET i) (NOUN guai) (PUNCT .)))))))",,6.287788074
66,12,contento,contento,ADJ,root,ROOT,"(ROOT (fc (f (ibar (AUX È)) (compc (sa (savv (ADV così)) (ADJ contento) (sv2 (ADP di) (VERB stare) (compc (sa (ADJ attento)) (fac (SCONJ che) (f (ibar (PRON si) (VERB mette)) (compt (sv2 (ADP a) (VERB saltellare) (compt (sc (ADP come) (sn (DET un) (NOUN passero))))))))))))) (PUNCT ,) (CCONJ ma) (cp (savv (ADV poi)) (f (ibar (PRON s') (VERB incanta)) (compin (sv2 (ADP a) (VERB guardare) (compt (coord (sn (DET le) (NOUN vetrine)) (PUNCT ,) (sn (DET le) (NOUN macchine)) (PUNCT ,) (sn (DET le) (NOUN nuvole)) (PUNCT ,))))))) (CCONJ e) (cp (sp (ADP per) (sn (NOUN forza))) (f (ibar (VERB cominciano)) (compin (sn (DET i) (NOUN guai) (PUNCT .)))))))",4.12 ± 3.55,4.744138531
67,12,di,di,ADP,mark,stare,"(ROOT (fc (f (ibar (AUX È)) (compc (sa (savv (ADV così)) (ADJ contento) (sv2 (ADP di) (VERB stare) (compc (sa (ADJ attento)) (fac (SCONJ che) (f (ibar (PRON si) (VERB mette)) (compt (sv2 (ADP a) (VERB saltellare) (compt (sc (ADP come) (sn (DET un) (NOUN passero))))))))))))) (PUNCT ,) (CCONJ ma) (cp (savv (ADV poi)) (f (ibar (PRON s') (VERB incanta)) (compin (sv2 (ADP a) (VERB guardare) (compt (coord (sn (DET le) (NOUN vetrine)) (PUNCT ,) (sn (DET le) (NOUN macchine)) (PUNCT ,) (sn (DET le) (NOUN nuvole)) (PUNCT ,))))))) (CCONJ e) (cp (sp (ADP per) (sn (NOUN forza))) (f (ibar (VERB cominciano)) (compin (sn (DET i) (NOUN guai) (PUNCT .)))))))",,7.232814475
68,12,stare,stare,VERB,ccomp,contento,"(ROOT (fc (f (ibar (AUX È)) (compc (sa (savv (ADV così)) (ADJ contento) (sv2 (ADP di) (VERB stare) (compc (sa (ADJ attento)) (fac (SCONJ che) (f (ibar (PRON si) (VERB mette)) (compt (sv2 (ADP a) (VERB saltellare) (compt (sc (ADP come) (sn (DET un) (NOUN passero))))))))))))) (PUNCT ,) (CCONJ ma) (cp (savv (ADV poi)) (f (ibar (PRON s') (VERB incanta)) (compin (sv2 (ADP a) (VERB guardare) (compt (coord (sn (DET le) (NOUN vetrine)) (PUNCT ,) (sn (DET le) (NOUN macchine)) (PUNCT ,) (sn (DET le) (NOUN nuvole)) (PUNCT ,))))))) (CCONJ e) (cp (sp (ADP per) (sn (NOUN forza))) (f (ibar (VERB cominciano)) (compin (sn (DET i) (NOUN guai) (PUNCT .)))))))",4.60 ± 2.35,5.514886537
69,12,attento,attento,ADJ,xcomp,stare,"(ROOT (fc (f (ibar (AUX È)) (compc (sa (savv (ADV così)) (ADJ contento) (sv2 (ADP di) (VERB stare) (compc (sa (ADJ attento)) (fac (SCONJ che) (f (ibar (PRON si) (VERB mette)) (compt (sv2 (ADP a) (VERB saltellare) (compt (sc (ADP come) (sn (DET un) (NOUN passero))))))))))))) (PUNCT ,) (CCONJ ma) (cp (savv (ADV poi)) (f (ibar (PRON s') (VERB incanta)) (compin (sv2 (ADP a) (VERB guardare) (compt (coord (sn (DET le) (NOUN vetrine)) (PUNCT ,) (sn (DET le) (NOUN macchine)) (PUNCT ,) (sn (DET le) (NOUN nuvole)) (PUNCT ,))))))) (CCONJ e) (cp (sp (ADP per) (sn (NOUN forza))) (f (ibar (VERB cominciano)) (compin (sn (DET i) (NOUN guai) (PUNCT .)))))))",6.08 ± 1.87,4.897896906
70,12,che,che,SCONJ,mark,mette,"(ROOT (fc (f (ibar (AUX È)) (compc (sa (savv (ADV così)) (ADJ contento) (sv2 (ADP di) (VERB stare) (compc (sa (ADJ attento)) (fac (SCONJ che) (f (ibar (PRON si) (VERB mette)) (compt (sv2 (ADP a) (VERB saltellare) (compt (sc (ADP come) (sn (DET un) (NOUN passero))))))))))))) (PUNCT ,) (CCONJ ma) (cp (savv (ADV poi)) (f (ibar (PRON s') (VERB incanta)) (compin (sv2 (ADP a) (VERB guardare) (compt (coord (sn (DET le) (NOUN vetrine)) (PUNCT ,) (sn (DET le) (NOUN macchine)) (PUNCT ,) (sn (DET le) (NOUN nuvole)) (PUNCT ,))))))) (CCONJ e) (cp (sp (ADP per) (sn (NOUN forza))) (f (ibar (VERB cominciano)) (compin (sn (DET i) (NOUN guai) (PUNCT .)))))))",,7.250456545
71,12,si,si,PRON,expl,mette,"(ROOT (fc (f (ibar (AUX È)) (compc (sa (savv (ADV così)) (ADJ contento) (sv2 (ADP di) (VERB stare) (compc (sa (ADJ attento)) (fac (SCONJ che) (f (ibar (PRON si) (VERB mette)) (compt (sv2 (ADP a) (VERB saltellare) (compt (sc (ADP come) (sn (DET un) (NOUN passero))))))))))))) (PUNCT ,) (CCONJ ma) (cp (savv (ADV poi)) (f (ibar (PRON s') (VERB incanta)) (compin (sv2 (ADP a) (VERB guardare) (compt (coord (sn (DET le) (NOUN vetrine)) (PUNCT ,) (sn (DET le) (NOUN macchine)) (PUNCT ,) (sn (DET le) (NOUN nuvole)) (PUNCT ,))))))) (CCONJ e) (cp (sp (ADP per) (sn (NOUN forza))) (f (ibar (VERB cominciano)) (compin (sn (DET i) (NOUN guai) (PUNCT .)))))))",,6.553884221
72,12,mette,mettere,VERB,ccomp,stare,"(ROOT (fc (f (ibar (AUX È)) (compc (sa (savv (ADV così)) (ADJ contento) (sv2 (ADP di) (VERB stare) (compc (sa (ADJ attento)) (fac (SCONJ che) (f (ibar (PRON si) (VERB mette)) (compt (sv2 (ADP a) (VERB saltellare) (compt (sc (ADP come) (sn (DET un) (NOUN passero))))))))))))) (PUNCT ,) (CCONJ ma) (cp (savv (ADV poi)) (f (ibar (PRON s') (VERB incanta)) (compin (sv2 (ADP a) (VERB guardare) (compt (coord (sn (DET le) (NOUN vetrine)) (PUNCT ,) (sn (DET le) (NOUN macchine)) (PUNCT ,) (sn (DET le) (NOUN nuvole)) (PUNCT ,))))))) (CCONJ e) (cp (sp (ADP per) (sn (NOUN forza))) (f (ibar (VERB cominciano)) (compin (sn (DET i) (NOUN guai) (PUNCT .)))))))",4.28 ± 1.59,4.624212915
