TOKEN,BEGIN,ORT
127,1842498,di
128,1849113,doni
129,1869840,
130,1894536,
131,1897182,
132,1898946,
133,1903797,
134,1906884,io
135,1922319,ce
136,1929816,li
137,1935549,ho
138,1942605,
139,1992879,La
140,2000376,Befana
141,2017575,era
142,2025072,confusa
143,2061234,
144,2077110,perché
145,2089017,era
146,2096514,sicura
147,2119887,di
148,2125179,essere
149,2142378,lei
150,2153844,la
151,2159136,Befana
152,2178981,ma
153,2187360,
154,2204118,anche
155,2222640,l’
156,2224404,altra
157,2238075,sembrava
158,2257920,che
159,2262771,lo
160,2270268,fosse
161,2295846,
162,2326275,Forse
163,2343915,c’erano
164,2358027,due
165,2365965,Befane
166,2384046,nel
167,2394189,mondo
168,2414034,e
169,2425941,lei
170,2437407,non
171,2443581,lo
172,2448432,aveva
173,2462544,mai
174,2469600,saputo
175,2500470,
176,2527371,Ma
177,2532663,se
178,2544129,era
179,2549862,così
180,2567061,
181,2588670,non
182,2595726,ci
183,2600136,sarebbe
184,2619981,stata
185,2637621,troppa
186,2655261,confusione
187,2686131,per
188,2690982,i
189,2695392,doni
190,2707299,ai
191,2724498,bambini
192,2756691,
193,2789766,
194,2795940,
195,2805642,
196,2810934,
197,2812257,
198,2817990,
199,2833866,
200,2837394,
201,2846214,
202,2849301,
203,2850624,allora
204,2873997,
205,2899134,
206,2900457,
207,2905308,
208,2908836,
209,2913246,
210,2915451,una
211,2925594,gara
212,2942793,
213,2970576,chi
214,2980719,vince
215,3002328,sarà
216,3015117,la
217,3021291,Befana
218,3043341,l’
219,3046428,
220,3069360,altra
221,3088764,andrà
222,3104199,sulla
223,3119193,terra
224,3130218,a
225,3150063,
226,3153591,fare
227,3163293,la
228,3169026,vecchina
229,3195927,
230,3225033,-D’accordo
231,3259872,
232,3271338,
233,3273984,
234,3277953,
235,3280158,
236,3281481,
237,3282804,
238,3285009,
239,3288096,quella
240,3310146,
241,3320289,
242,3327786,
243,3331755,gara
244,3341898,facciamo
245,3373209,
246,3402756,
247,3412899,
248,3415545,volo
249,3431421,da
250,3437595,qui
251,3449943,alla
252,3460968,Luna
253,3477726,e
254,3493602,ritorno
255,3521826,
256,3550050,Pronta
257,3580479,
258,3606498,Vai
259,3621933,
260,3658536,Le
261,3665592,due
262,3671325,vecchine
263,3690288,partirono
264,3722922,
265,3733947,attaccate
266,3771432,alle
267,3779370,loro
268,3791277,scope
269,3819942,
270,3830526,con
271,3838905,i
272,3843756,bianchi
273,3865365,capelli
274,3897117,agitati
275,3924459,dal
276,3936807,vento
277,3960180,
278,3994578,vola
279,4013982,e
280,4020156,vola
281,4039560,erano
282,4073076,velocissime
283,4117176,
284,4158630,Arrivarono
285,4185972,insieme
286,4210227,alla
287,4219047,Luna
288,4238010,
289,4256973,le
290,4266234,girarono
291,4285197,attorno
292,4319154,
293,4339440,cominciarono
294,4376043,a
295,4380012,tornare
296,4408236,giù
297,4416615,
298,4446603,sempre
299,4469094,vicinissime
300,4505256,l’
301,4507902,una
302,4522014,all’altra
303,4552443,
304,4574052,punta
305,4589928,di
306,4595661,naso
307,4615506,con
308,4624326,punta
309,4642407,di
310,4648581,naso
311,4670190,
312,4686066,punta
313,4701942,di
314,4707234,manico
315,4731489,
316,4736340,con
317,4751334,punta
318,4766769,di
319,4772061,manico
320,4795434,
321,4846590,A
322,4854087,un
323,4856733,certo
324,4873050,punto
325,4899951,
326,4913622,la
327,4922001,Befana
328,4951989,
329,4962573,guardando
330,4986387,la
331,4991238,rivale
332,5017257,
333,5025195,vide
334,5041953,una
335,5053860,cosa
336,5071059,strana
337,5103252,
338,5139414,sotto
339,5153085,i
340,5159700,capelli
341,5181309,aveva
342,5195421,dei
343,5205564,bulloni
344,5236875,
345,5256720,delle
346,5273478,giunture
347,5307435,
348,5312286,delle
349,5327280,cerniere
350,5350653,di
351,5356386,metallo
352,5384610,
353,5413716,Allora
354,5432238,capì
355,5450319,
356,5483394,quella
357,5497506,era
358,5502357,una
359,5509413,Befana-robot
360,5557482,
361,5573799,inventata
362,5609520,da
363,5615253,qualche
364,5630247,malandrino
365,5667291,
366,5674347,per
367,5682726,qualche
368,5695515,scopo
369,5718447,dannoso
370,5750199,
371,5790330,Allora
372,5814585,gridò
373,5832666,
374,5854716,
375,5856480,
376,5861772,
377,5863536,traguardo
378,5882940,è
379,5885586,laggiù
380,5910282,
381,5932773,la
382,5939388,punta
383,5952618,di
384,5958351,quella
385,5968494,montagna
386,5989221,rossastra
387,6020973,la
388,6026706,vedi
389,6049197,
390,6084036,E
391,6092856,puntò
392,6113142,verso
393,6125931,il
394,6131664,Monte
395,6150627,Calamita
396,6179733,
397,6192522,tutto
398,6205752,magnetico
399,6237945,
400,6269697,e
401,6274107,quando
402,6289101,
403,6292188,fu
404,6298803,a
405,6301890,mezzo
406,6318648,chilometro
407,6350400,
408,6355692,rallentò
409,6387444,
410,6418314,mentre
411,6434631,l’
412,6437718,altra
413,6451830,Befana
414,6472998,strillava
415,6503427,
416,6519744,
417,6522390,
418,6527241,
419,6530328,
420,6531651,
421,6536061,prima
422,6554583,Arrivo
423,6570459,prima
424,6593391,
425,6618087,E
426,6622056,infatti
427,6648075,arrivò
428,6671448,prima
429,6692616,
430,6715989,prima
431,6730101,ancora
432,6751710,di
433,6754797,quando
434,6772878,pensava
435,6802866,
436,6825357,perché
437,6836382,il
438,6842556,Monte
439,6858432,Calamita
440,6887538,
441,6900327,la
442,6905619,tirò
443,6918849,verso
444,6933402,di
445,6936489,sé
446,6948396,a
447,6952365,una
448,6962949,tale
449,6978825,velocità
450,7007490,
451,7025571,che
452,7034832,quando
453,7051590,ci
454,7056441,cadde
455,7069671,sopra
456,7093926,
457,7098777,si
458,7107156,sparpagliò
459,7141554,in
460,7146846,mille
461,7168896,pezzi
462,7186536,di
463,7190946,metallo
464,7219170,
465,7243425,che
466,7250481,rimasero
467,7276941,appiccicati
468,7308693,per
469,7314867,
470,7317072,sempre
471,7338681,lassù
472,7357644,
473,7403949,E
474,7409241,la
475,7414974,Befana
476,7430409,in
477,7437906,carne
478,7459956,ed
479,7463484,ossa
480,7487739,
481,7504056,se
482,7511994,ne
483,7517286,tornò
484,7537572,a
485,7541541,volare
486,7556976,per
487,7561827,il
488,7571529,mondo
489,7596225,
490,7605486,con
491,7613865,il
492,7623126,suo
493,7628859,sacco
494,7649145,di
495,7655319,doni
496,7671636,
