TOKEN,BEGIN,ORT
298,6383475,cominciarono
299,6412713,a
300,6416550,scavare
301,6476526,e
302,6478290,non
303,6487992,trovarono
304,6509160,il
305,6514893,tesoro
306,6532974,nemmeno
307,6553260,lì
308,6608826,però
309,6619410,trovarono
310,6646311,dei
311,6655131,tuberi
312,6673653,grossi
313,6709374,dalla
314,6721281,pelle
315,6735834,bruna
316,6787872,Erano
317,6799779,così
318,6816096,belli
319,6831531,e
320,6832854,strani
321,6880041,che
322,6885804,li
323,6893712,fecero
324,6911352,cuocere
325,6951042,e
326,6952365,li
327,6957657,assaggiarono
328,7025571,e
329,7030863,li
330,7038360,trovarono
331,7064379,così
332,7087311,buoni
333,7119658,che
334,7125678,li
335,7132734,cucinarono
336,7165809,in
337,7170660,molti
338,7189182,modi
339,7240779,fritti
340,7282674,cotti
341,7322805,arrostiti
342,7372197,col
343,7381458,prezzemolo
344,7429086,a
345,7434819,pezzetti
346,7479360,a
347,7482888,bastoncini
348,7538895,schiacciati
349,7613424,e
350,7616070,così
351,7633710,i
352,7635915,pirati
353,7653555,dimenticarono
354,7694127,il
355,7697655,tesoro
356,7747047,e
357,7752780,decisero
358,7783209,di
359,7787178,restare
360,7805700,su
361,7813197,quell’isola
362,7852005,a
363,7856415,coltivare
364,7882434,patate
365,7936236,il
366,7941969,capitano
367,7963137,cambiò
368,7977249,nome
369,8012088,e
370,8013411,si
371,8023554,fece
372,8035020,chiamare
373,8072946,Gigi
374,8095437,Zappatata
