token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,i,il,DET,det,linguaggi,(ROOT (f3 (sn (DET I) (NUM tre) (NOUN linguaggi)) (PUNCT .))),,6.584780852
2,0,tre,tre,NUM,nummod,linguaggi,(ROOT (f3 (sn (DET I) (NUM tre) (NOUN linguaggi)) (PUNCT .))),,5.607871462
3,0,linguaggi,linguaggio,NOUN,root,ROOT,(ROOT (f3 (sn (DET I) (NUM tre) (NOUN linguaggi)) (PUNCT .))),,2.304866582
4,1,c,ci,PRON,expl,era,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,6.166704172
5,1,era,essere,VERB,root,ROOT,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,6.283626334
6,1,una,uno,DET,det,volta,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,6.801817508
7,1,volta,volta,NOUN,obl,era,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,5.820011577
8,1,in,in,ADP,case,Svizzera,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,6.797274494
9,1,svizzera,Svizzera,PROPN,obl,era,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,1.19092323
10,1,un,uno,DET,det,conte,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,7.065833912
11,1,vecchio,vecchio,ADJ,amod,conte,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",5.44 ± 2.06,5.213969814
12,1,conte,conte,NOUN,nsubj,era,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,4.216024191
13,1,che,che,PRON,nsubj,aveva,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,7.250456545
14,1,aveva,avere,VERB,acl:relcl,conte,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,5.632280537
15,1,un,uno,DET,det,figlio,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,7.065833912
16,1,unico,unico,ADJ,amod,figlio,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,5.132111555
17,1,figlio,figlio,NOUN,obj,aveva,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",3.92 ± 2.36,5.577484615
18,1,ma,ma,CCONJ,cc,stupido,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,6.662005813
19,1,così,così,ADV,advmod,stupido,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,6.287788074
20,1,stupido,stupido,ADJ,amod,figlio,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",5.36 ± 2.36,5.022952877
21,1,che,che,PRON,nsubj,riusciva,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,7.250456545
22,1,non,non,ADV,advmod,riusciva,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,7.259198169
23,1,riusciva,riuscire,VERB,acl:relcl,stupido,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,4.056027205
24,1,a,a,ADP,mark,imparare,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,7.004335738
25,1,imparare,imparare,VERB,xcomp,riusciva,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,4.648350923
26,1,nu,nu,ADV,advmod,imparare,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,3.640401629
27,1,la,la,PRON,obj,imparare,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sp (ADP in) (sn (PROPN Svizzera))) (sn (DET un) (sa (ADJ vecchio)) (NOUN conte) (f2 (PRON che) (f (ibar (VERB aveva)) (compc (sn (DET un) (sa (ADJ unico)) (NOUN figlio) (PUNCT ,) (fc (CCONJ ma) (ADV così) (sa (ADJ stupido) (f2 (PRON che) (f (ibar (ADV non) (VERB riusciva)) (compin (sv2 (ADP a) (VERB imparare) (compt (savv (ADV nu) (PRON la))))))))))))))) (PUNCT .)))",,7.055331658
28,2,allora,allora,ADV,advmod,disse,(ROOT (fc (ADV Allora) (f (sn (DET il) (NOUN padre)) (ibar (VERB disse))) (PUNCT :))),,6.072527547
29,2,il,il,DET,det,padre,(ROOT (fc (ADV Allora) (f (sn (DET il) (NOUN padre)) (ibar (VERB disse))) (PUNCT :))),,7.039560886
30,2,padre,padre,NOUN,nsubj,disse,(ROOT (fc (ADV Allora) (f (sn (DET il) (NOUN padre)) (ibar (VERB disse))) (PUNCT :))),2.16 ± 1.18,5.779710181
31,2,disse,dire,VERB,root,ROOT,(ROOT (fc (ADV Allora) (f (sn (DET il) (NOUN padre)) (ibar (VERB disse))) (PUNCT :))),4.08 ± 1.73,4.869305017
32,3,ascolta,ascoltare,VERB,root,ROOT,"(ROOT (dirsp (PUNCT -) (f (ibar (VERB Ascolta)) (compt (fp (PUNCT ,) (sn (NOUN figlio) (sa (DET mio))) (PUNCT ,)) (f2 (sp (ADP per) (sn (PRON quanto))) (f (sn (PRON io)) (ir_infl (VERB faccia)) (ibar (ADV non) (VERB riesco)) (compin (sv2 (ADP a) (VERB cacciarti) (compt (sq (PRON niente)) (sp (ADP in) (sn (NOUN testa)))))))))) (PUNCT .)))",,5.267181268
33,3,figlio,figlio,NOUN,vocative,Ascolta,"(ROOT (dirsp (PUNCT -) (f (ibar (VERB Ascolta)) (compt (fp (PUNCT ,) (sn (NOUN figlio) (sa (DET mio))) (PUNCT ,)) (f2 (sp (ADP per) (sn (PRON quanto))) (f (sn (PRON io)) (ir_infl (VERB faccia)) (ibar (ADV non) (VERB riesco)) (compin (sv2 (ADP a) (VERB cacciarti) (compt (sq (PRON niente)) (sp (ADP in) (sn (NOUN testa)))))))))) (PUNCT .)))",3.92 ± 2.36,5.577484615
34,3,mio,mio,DET,det:poss,figlio,"(ROOT (dirsp (PUNCT -) (f (ibar (VERB Ascolta)) (compt (fp (PUNCT ,) (sn (NOUN figlio) (sa (DET mio))) (PUNCT ,)) (f2 (sp (ADP per) (sn (PRON quanto))) (f (sn (PRON io)) (ir_infl (VERB faccia)) (ibar (ADV non) (VERB riesco)) (compin (sv2 (ADP a) (VERB cacciarti) (compt (sq (PRON niente)) (sp (ADP in) (sn (NOUN testa)))))))))) (PUNCT .)))",,6.336217551
35,3,per,per,ADP,case,quanto,"(ROOT (dirsp (PUNCT -) (f (ibar (VERB Ascolta)) (compt (fp (PUNCT ,) (sn (NOUN figlio) (sa (DET mio))) (PUNCT ,)) (f2 (sp (ADP per) (sn (PRON quanto))) (f (sn (PRON io)) (ir_infl (VERB faccia)) (ibar (ADV non) (VERB riesco)) (compin (sv2 (ADP a) (VERB cacciarti) (compt (sq (PRON niente)) (sp (ADP in) (sn (NOUN testa)))))))))) (PUNCT .)))",,6.912435835
36,3,quanto,quanto,PRON,obl,Ascolta,"(ROOT (dirsp (PUNCT -) (f (ibar (VERB Ascolta)) (compt (fp (PUNCT ,) (sn (NOUN figlio) (sa (DET mio))) (PUNCT ,)) (f2 (sp (ADP per) (sn (PRON quanto))) (f (sn (PRON io)) (ir_infl (VERB faccia)) (ibar (ADV non) (VERB riesco)) (compin (sv2 (ADP a) (VERB cacciarti) (compt (sq (PRON niente)) (sp (ADP in) (sn (NOUN testa)))))))))) (PUNCT .)))",,5.840749557
37,3,io,io,PRON,nsubj,faccia,"(ROOT (dirsp (PUNCT -) (f (ibar (VERB Ascolta)) (compt (fp (PUNCT ,) (sn (NOUN figlio) (sa (DET mio))) (PUNCT ,)) (f2 (sp (ADP per) (sn (PRON quanto))) (f (sn (PRON io)) (ir_infl (VERB faccia)) (ibar (ADV non) (VERB riesco)) (compin (sv2 (ADP a) (VERB cacciarti) (compt (sq (PRON niente)) (sp (ADP in) (sn (NOUN testa)))))))))) (PUNCT .)))",,6.536707533
38,3,faccia,fare,VERB,acl:relcl,quanto,"(ROOT (dirsp (PUNCT -) (f (ibar (VERB Ascolta)) (compt (fp (PUNCT ,) (sn (NOUN figlio) (sa (DET mio))) (PUNCT ,)) (f2 (sp (ADP per) (sn (PRON quanto))) (f (sn (PRON io)) (ir_infl (VERB faccia)) (ibar (ADV non) (VERB riesco)) (compin (sv2 (ADP a) (VERB cacciarti) (compt (sq (PRON niente)) (sp (ADP in) (sn (NOUN testa)))))))))) (PUNCT .)))",4.40 ± 2.22,5.537413123
