,word,surprisal_bits
0,ciuccio,16.22344059189693
1,di,4.218868572132369
2,Nina,18.179633520530125
3,Quando,15.46689372626566
4,smetterai,13.77065769089546
5,di,0.1109894874355191
6,tenere,9.355945637915239
7,sempre,7.519500445459496
8,quel,7.159859957003638
9,ciuccio,12.528948406740687
10,chiede,5.6956976976686775
11,la,3.5832544031429974
12,mamma,3.9175205712905554
13,a,6.312571605124132
14,Nina,3.781389523254078
15,Mai,16.825392768615576
16,risponde,2.748750553598029
17,Nina,4.364102513241665
18,È,11.756845285756707
19,il,4.514181013824802
20,mio,2.6730773273051387
21,ciuccio,7.882793725837992
22,Ma,5.252963963431105
23,quando,6.158221303558382
24,sarai,8.818753012431031
25,grande,7.010465507505151
26,dovrai,8.045219807335005
27,sbarazzartene,18.546571920792697
28,Nina,13.10059500594646
29,si,4.944016221230315
30,mette,5.3500706995704235
31,il,5.713973262079963
32,ciuccio,1.5144287818597442
33,in,4.099511236572373
34,bocca,9.983027403630004
35,Affolutamente,47.077365836708296
36,no,9.388409341066078
37,Non,5.635172875246434
38,me,6.9726678484291265
39,ne,1.4026142261314096
40,sbarazzerò,24.283492913968608
41,mai,6.206271364400292
42,La,3.9628118584299745
43,mamma,1.0294557293350848
44,allora,6.549011977669115
45,le,5.146949557872999
46,dice,3.4358206418556714
47,Lo,7.758013101458219
48,porterai,11.477373822069946
49,anche,6.515592308953454
50,quando,5.696597854863294
51,andrai,8.134075503816529
52,a,1.7440693550763589
53,spasso,15.238362169401086
54,Ficuro,32.50738364847149
55,assieme,15.557250659306565
56,ai,8.236743083993185
57,biscotti,10.392017883794319
58,al,10.983829533461464
59,cioccolato,18.605099852655773
60,risponde,1.4197205664908044
61,sicura,17.601348392344665
62,Nina,4.8176761675931195
63,La,5.174330571751565
64,mamma,0.21485283073687503
65,allora,5.656617048017217
66,le,10.321469310540511
67,dice,4.558729077938518
68,Anche,7.97126029679218
69,quando,5.415430298273722
70,andrai,9.67750240102765
71,in,10.636976986993162
72,piscina,20.830967253269332
73,Sì,19.388657969466255
74,ci,8.673367134558855
75,farò,28.837186167907216
76,i,13.05795887699323
77,tuffi,24.22039239337572
78,e,9.752164772417805
79,le,9.529183074198743
80,immersioni,31.534070623614667
81,risponde,0.2278374133878603
82,Nina,0.10784962436377708
83,tutta,19.33402682050643
84,fiera,18.107189569476827
85,La,4.830073587450084
86,mamma,0.4223277347387237
87,le,12.06630003281224
88,chiede,10.39038275874124
89,Anche,16.668767652526864
90,quando,11.282641822098956
91,sarai,0.2460836977528364
92,grande,8.75498528514412
93,e,8.68967521744427
94,andrai,17.91416224004336
95,a,9.127058743396152
96,lavorare,34.94252487011709
97,Non,7.686117237615385
98,te,5.66496164623708
99,ne,9.070717914904098
100,separerai,33.26178795423831
101,proprio,9.08448203041795
102,mai,29.715381178007974
103,No,13.053909545478664
104,no,17.142720881427607
105,il,7.055482310333793
106,mio,8.33664574208758
107,ciuccio,9.513100718542585
108,starà,25.397438904158367
109,sempre,13.202132621142125
110,con,12.840402199512983
111,me,12.892454124657819
112,E,4.282153372135658
113,quando,4.88447169991799
114,ti,8.241483613781567
115,sposerai,24.401337146166313
116,chiede,7.385783246483058
117,la,1.305989643353785
118,mamma,0.5129003635833297
119,Starà,24.49281858776989
120,benissimo,17.9498815532772
121,con,16.220499688567177
122,il,2.391341024089164
123,mio,8.858486508225168
124,vestito,28.624257887526987
125,le,15.211297238136973
126,risponde,13.224332141715497
127,Nina,0.15815145027451744
128,Dopodiché,16.881219196998895
129,Nina,10.223659692811816
130,va,18.555981435586702
131,al,7.79487012292318
132,parco,23.101185711870045
133,a,10.706049347163287
134,passeggiare,49.57551049474038
135,è,9.993039545632634
136,una,10.335159129549192
137,bella,7.130120029085838
138,giornata,22.29771991529159
139,di,14.840436601538826
140,sole,15.89081857789162
141,e,10.88132787354723
142,c',15.921149438197785
143,è,16.12505619664435
144,un,11.18156693025628
145,venticello,39.37387594359865
146,fresco,25.77061305137592
147,Improvvisamente,77.13876750911969
148,da,13.76523959245834
149,dietro,18.33500299128489
150,un,15.264174336040648
151,albero,22.62726481570766
152,un,12.490743584113204
