token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,la,il,DET,det,guerra,(ROOT (f3 (sn (DET La) (NOUN guerra) (spd (ADP di) (sn (DET le) (NOUN campane) (PUNCT .)))))),,7.055331658
2,0,guerra,guerra,NOUN,root,ROOT,(ROOT (f3 (sn (DET La) (NOUN guerra) (spd (ADP di) (sn (DET le) (NOUN campane) (PUNCT .)))))),6.64 ± 1.96,5.181173263
3,0,di,di,ADP,case,campane,(ROOT (f3 (sn (DET La) (NOUN guerra) (spd (ADP di) (sn (DET le) (NOUN campane) (PUNCT .)))))),,7.232814475
4,0,le,il,DET,det,campane,(ROOT (f3 (sn (DET La) (NOUN guerra) (spd (ADP di) (sn (DET le) (NOUN campane) (PUNCT .)))))),,6.624997683
5,0,campane,campana,NOUN,nmod,guerra,(ROOT (f3 (sn (DET La) (NOUN guerra) (spd (ADP di) (sn (DET le) (NOUN campane) (PUNCT .)))))),5.04 ± 1.84,3.650315718
6,1,c,ci,PRON,expl,era,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)))",,6.166704172
7,1,era,essere,VERB,root,ROOT,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)))",,6.283626334
8,1,una,uno,DET,det,volta,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)))",,6.801817508
9,1,volta,volta,NOUN,obl,era,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)))",,5.820011577
10,1,una,uno,DET,det,guerra,"(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)))",,6.801817508
