token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,l,il,DET,det,Apollonia,(ROOT (f3 (sn (DET L') (PROPN Apollonia) (spd (ADP di) (sn (DET la) (NOUN marmellata) (PUNCT .)))))),,6.640107629
2,0,apollonia,Apollonia,PROPN,root,ROOT,(ROOT (f3 (sn (DET L') (PROPN Apollonia) (spd (ADP di) (sn (DET la) (NOUN marmellata) (PUNCT .)))))),,
3,0,di,di,ADP,case,marmellata,(ROOT (f3 (sn (DET L') (PROPN Apollonia) (spd (ADP di) (sn (DET la) (NOUN marmellata) (PUNCT .)))))),,7.232814475
4,0,la,il,DET,det,marmellata,(ROOT (f3 (sn (DET L') (PROPN Apollonia) (spd (ADP di) (sn (DET la) (NOUN marmellata) (PUNCT .)))))),,7.055331658
5,0,marmellata,marmellata,NOUN,nmod,Apollonia,(ROOT (f3 (sn (DET L') (PROPN Apollonia) (spd (ADP di) (sn (DET la) (NOUN marmellata) (PUNCT .)))))),5.00 ± 1.00,3.676644657
6,1,a,a,ADP,case,Sant',"(ROOT (cp (sp (ADP A) (sn (PROPN Sant') (PROPN Antonio))) (fp (PUNCT ,) (sp (ADP su) (sn (DET il) (PROPN Lago) (PROPN Maggiore))) (PUNCT ,)) (fc (f (ibar (VERB viveva)) (compin (sn (DET una) (NOUN donnina) (sa (ADV tanto) (ADJ brava))) (sv2 (ADP a) (VERB fare) (compt (sn (DET la) (NOUN marmellata)))))) (PUNCT ,) (fc (ADV così) (sa (ADJ brava) (fac (SCONJ che) (f (sn (DET i) (sa (DET suoi)) (NOUN servigi)) (ibar (AUX erano) (VERB richiesti)) (comppas (coord (sp (ADP in) (sn (PROPN Valcuvia))) (PUNCT ,) (sp (ADP in) (sn (PROPN Valtravaglia))) (PUNCT ,) (sp (ADP in) (sn (NOUN Val) (PROPN Dumentina))) (CCONJ e) (sp (ADP in) (sn (NOUN Val) (PROPN Poverina) (PUNCT .))))))))))))",,7.004335738
7,1,sant,Sant,PROPN,obl,viveva,"(ROOT (cp (sp (ADP A) (sn (PROPN Sant') (PROPN Antonio))) (fp (PUNCT ,) (sp (ADP su) (sn (DET il) (PROPN Lago) (PROPN Maggiore))) (PUNCT ,)) (fc (f (ibar (VERB viveva)) (compin (sn (DET una) (NOUN donnina) (sa (ADV tanto) (ADJ brava))) (sv2 (ADP a) (VERB fare) (compt (sn (DET la) (NOUN marmellata)))))) (PUNCT ,) (fc (ADV così) (sa (ADJ brava) (fac (SCONJ che) (f (sn (DET i) (sa (DET suoi)) (NOUN servigi)) (ibar (AUX erano) (VERB richiesti)) (comppas (coord (sp (ADP in) (sn (PROPN Valcuvia))) (PUNCT ,) (sp (ADP in) (sn (PROPN Valtravaglia))) (PUNCT ,) (sp (ADP in) (sn (NOUN Val) (PROPN Dumentina))) (CCONJ e) (sp (ADP in) (sn (NOUN Val) (PROPN Poverina) (PUNCT .))))))))))))",,1.491953226
8,1,antonio,Antonio,PROPN,flat:name,Sant',"(ROOT (cp (sp (ADP A) (sn (PROPN Sant') (PROPN Antonio))) (fp (PUNCT ,) (sp (ADP su) (sn (DET il) (PROPN Lago) (PROPN Maggiore))) (PUNCT ,)) (fc (f (ibar (VERB viveva)) (compin (sn (DET una) (NOUN donnina) (sa (ADV tanto) (ADJ brava))) (sv2 (ADP a) (VERB fare) (compt (sn (DET la) (NOUN marmellata)))))) (PUNCT ,) (fc (ADV così) (sa (ADJ brava) (fac (SCONJ che) (f (sn (DET i) (sa (DET suoi)) (NOUN servigi)) (ibar (AUX erano) (VERB richiesti)) (comppas (coord (sp (ADP in) (sn (PROPN Valcuvia))) (PUNCT ,) (sp (ADP in) (sn (PROPN Valtravaglia))) (PUNCT ,) (sp (ADP in) (sn (NOUN Val) (PROPN Dumentina))) (CCONJ e) (sp (ADP in) (sn (NOUN Val) (PROPN Poverina) (PUNCT .))))))))))))",,1.734991274
9,1,su,su,ADP,case,Lago,"(ROOT (cp (sp (ADP A) (sn (PROPN Sant') (PROPN Antonio))) (fp (PUNCT ,) (sp (ADP su) (sn (DET il) (PROPN Lago) (PROPN Maggiore))) (PUNCT ,)) (fc (f (ibar (VERB viveva)) (compin (sn (DET una) (NOUN donnina) (sa (ADV tanto) (ADJ brava))) (sv2 (ADP a) (VERB fare) (compt (sn (DET la) (NOUN marmellata)))))) (PUNCT ,) (fc (ADV così) (sa (ADJ brava) (fac (SCONJ che) (f (sn (DET i) (sa (DET suoi)) (NOUN servigi)) (ibar (AUX erano) (VERB richiesti)) (comppas (coord (sp (ADP in) (sn (PROPN Valcuvia))) (PUNCT ,) (sp (ADP in) (sn (PROPN Valtravaglia))) (PUNCT ,) (sp (ADP in) (sn (NOUN Val) (PROPN Dumentina))) (CCONJ e) (sp (ADP in) (sn (NOUN Val) (PROPN Poverina) (PUNCT .))))))))))))",,6.000068652
10,1,il,il,DET,det,Lago,"(ROOT (cp (sp (ADP A) (sn (PROPN Sant') (PROPN Antonio))) (fp (PUNCT ,) (sp (ADP su) (sn (DET il) (PROPN Lago) (PROPN Maggiore))) (PUNCT ,)) (fc (f (ibar (VERB viveva)) (compin (sn (DET una) (NOUN donnina) (sa (ADV tanto) (ADJ brava))) (sv2 (ADP a) (VERB fare) (compt (sn (DET la) (NOUN marmellata)))))) (PUNCT ,) (fc (ADV così) (sa (ADJ brava) (fac (SCONJ che) (f (sn (DET i) (sa (DET suoi)) (NOUN servigi)) (ibar (AUX erano) (VERB richiesti)) (comppas (coord (sp (ADP in) (sn (PROPN Valcuvia))) (PUNCT ,) (sp (ADP in) (sn (PROPN Valtravaglia))) (PUNCT ,) (sp (ADP in) (sn (NOUN Val) (PROPN Dumentina))) (CCONJ e) (sp (ADP in) (sn (NOUN Val) (PROPN Poverina) (PUNCT .))))))))))))",,7.039560886
