token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
20,1,il,il,DET,det,Thanksgiving,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",,7.039560886
21,1,thanksgiving,Thanksgiving,PROPN,nsubj,celebra,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",,
22,1,day,Day,PROPN,flat:name,Thanksgiving,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",,2.003836587
23,1,vale,valere,VERB,parataxis,festa,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",,4.814275912
24,1,a,a,ADP,mark,dire,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",,7.004335738
25,1,dire,dire,VERB,xcomp,vale,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",4.08 ± 1.73,5.98002779
26,1,il,il,DET,det,giorno,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",,7.039560886
27,1,giorno,giorno,NOUN,obj,dire,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",3.80 ± 1.76,5.731502947
28,1,di,di,ADP,case,Ringraziamento,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",,7.232814475
29,1,il,il,DET,det,Ringraziamento,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",,7.039560886
30,1,ringraziamento,Ringraziamento,PROPN,nmod,giorno,"(ROOT (cp (sp (ADP In) (sn (DET gli) (PROPN Stati) (PROPN Uniti))) (fp (PUNCT ,) (sn (sq (DET ogni)) (ADJ quarto) (NOUN giovedì) (spd (ADP di) (sn (NOUN novembre)))) (PUNCT ,)) (f (ibar (AUX è)) (compc (sn (NOUN festa) (sa (ADJ grandissima))) (fs (SCONJ perché) (f (ibar (PRON si) (VERB celebra)) (compt (sn (DET il) (PROPN Thanksgiving) (PROPN Day))))))) (PUNCT ,) (f (ibar (VERB vale) (ADP a) (VERB dire)) (compt (sn (DET il) (NOUN giorno) (spd (ADP di) (sn (DET il) (PROPN Ringraziamento) (PUNCT .))))))))",,1.367014489
31,2,i,il,DET,det,Padri,"(ROOT (cp (sn (DET I) (PROPN Padri) (PROPN Pellegrini)) (fp (PUNCT ,) (sn (PRON quelli) (f2 (PRON che) (f (ibar (AUX erano) (VERB sbarcati)) (comppas (spda (ADP da) (sn (DET la) (PROPN Mayflower))))))) (PUNCT ,)) (sp (ADP dopo) (sn (DET il) (ADJ primo))) (PUNCT ,) (sn (sa (ADJ abbondante)) (NOUN raccolto) (sv3 (VERB fatto) (comppas (sn (DET l’) (NOUN anno) (sv3 (VERB appresso) (comppas (sp (ADP a) (sn (DET il) (sa (DET loro)) (NOUN arrivo))))))))) (PUNCT ,) (f (ibar (VERB decisero)) (compt (sv2 (ADP di) (VERB ringraziare) (compt (sn (DET il) (NOUN Signore)))) (sv5 (VERB mettendo) (compt (sp (ADP in) (sn (NOUN tavola))) (sn (DET un) (sa (ADJ grosso)) (NOUN tacchino) (fp (PUNCT ,) (sn (NOUN animale)) (sp (ADV prima) (ADP a) (sa (DET loro))) (sa (ADJ sconosciuto)) (CCONJ ma) (sa (ADV molto) (ADV molto) (VERB apprezzato)) (sp (SCONJ dopo) (sv2 (AUX aver) (PRON lo) (VERB visto) (compt (sv2 (VERB mangiare) (compin (sp (ADP a) (sn (DET gli) (NOUN indiani)))))))))))))) (PUNCT .)))",,6.584780852
32,2,padri,Padri,PROPN,nsubj,decisero,"(ROOT (cp (sn (DET I) (PROPN Padri) (PROPN Pellegrini)) (fp (PUNCT ,) (sn (PRON quelli) (f2 (PRON che) (f (ibar (AUX erano) (VERB sbarcati)) (comppas (spda (ADP da) (sn (DET la) (PROPN Mayflower))))))) (PUNCT ,)) (sp (ADP dopo) (sn (DET il) (ADJ primo))) (PUNCT ,) (sn (sa (ADJ abbondante)) (NOUN raccolto) (sv3 (VERB fatto) (comppas (sn (DET l’) (NOUN anno) (sv3 (VERB appresso) (comppas (sp (ADP a) (sn (DET il) (sa (DET loro)) (NOUN arrivo))))))))) (PUNCT ,) (f (ibar (VERB decisero)) (compt (sv2 (ADP di) (VERB ringraziare) (compt (sn (DET il) (NOUN Signore)))) (sv5 (VERB mettendo) (compt (sp (ADP in) (sn (NOUN tavola))) (sn (DET un) (sa (ADJ grosso)) (NOUN tacchino) (fp (PUNCT ,) (sn (NOUN animale)) (sp (ADV prima) (ADP a) (sa (DET loro))) (sa (ADJ sconosciuto)) (CCONJ ma) (sa (ADV molto) (ADV molto) (VERB apprezzato)) (sp (SCONJ dopo) (sv2 (AUX aver) (PRON lo) (VERB visto) (compt (sv2 (VERB mangiare) (compin (sp (ADP a) (sn (DET gli) (NOUN indiani)))))))))))))) (PUNCT .)))",,3.981560192
33,2,pellegrini,Pellegrini,PROPN,flat:name,Padri,"(ROOT (cp (sn (DET I) (PROPN Padri) (PROPN Pellegrini)) (fp (PUNCT ,) (sn (PRON quelli) (f2 (PRON che) (f (ibar (AUX erano) (VERB sbarcati)) (comppas (spda (ADP da) (sn (DET la) (PROPN Mayflower))))))) (PUNCT ,)) (sp (ADP dopo) (sn (DET il) (ADJ primo))) (PUNCT ,) (sn (sa (ADJ abbondante)) (NOUN raccolto) (sv3 (VERB fatto) (comppas (sn (DET l’) (NOUN anno) (sv3 (VERB appresso) (comppas (sp (ADP a) (sn (DET il) (sa (DET loro)) (NOUN arrivo))))))))) (PUNCT ,) (f (ibar (VERB decisero)) (compt (sv2 (ADP di) (VERB ringraziare) (compt (sn (DET il) (NOUN Signore)))) (sv5 (VERB mettendo) (compt (sp (ADP in) (sn (NOUN tavola))) (sn (DET un) (sa (ADJ grosso)) (NOUN tacchino) (fp (PUNCT ,) (sn (NOUN animale)) (sp (ADV prima) (ADP a) (sa (DET loro))) (sa (ADJ sconosciuto)) (CCONJ ma) (sa (ADV molto) (ADV molto) (VERB apprezzato)) (sp (SCONJ dopo) (sv2 (AUX aver) (PRON lo) (VERB visto) (compt (sv2 (VERB mangiare) (compin (sp (ADP a) (sn (DET gli) (NOUN indiani)))))))))))))) (PUNCT .)))",,3.255381219
34,2,quelli,quello,PRON,appos,Padri,"(ROOT (cp (sn (DET I) (PROPN Padri) (PROPN Pellegrini)) (fp (PUNCT ,) (sn (PRON quelli) (f2 (PRON che) (f (ibar (AUX erano) (VERB sbarcati)) (comppas (spda (ADP da) (sn (DET la) (PROPN Mayflower))))))) (PUNCT ,)) (sp (ADP dopo) (sn (DET il) (ADJ primo))) (PUNCT ,) (sn (sa (ADJ abbondante)) (NOUN raccolto) (sv3 (VERB fatto) (comppas (sn (DET l’) (NOUN anno) (sv3 (VERB appresso) (comppas (sp (ADP a) (sn (DET il) (sa (DET loro)) (NOUN arrivo))))))))) (PUNCT ,) (f (ibar (VERB decisero)) (compt (sv2 (ADP di) (VERB ringraziare) (compt (sn (DET il) (NOUN Signore)))) (sv5 (VERB mettendo) (compt (sp (ADP in) (sn (NOUN tavola))) (sn (DET un) (sa (ADJ grosso)) (NOUN tacchino) (fp (PUNCT ,) (sn (NOUN animale)) (sp (ADV prima) (ADP a) (sa (DET loro))) (sa (ADJ sconosciuto)) (CCONJ ma) (sa (ADV molto) (ADV molto) (VERB apprezzato)) (sp (SCONJ dopo) (sv2 (AUX aver) (PRON lo) (VERB visto) (compt (sv2 (VERB mangiare) (compin (sp (ADP a) (sn (DET gli) (NOUN indiani)))))))))))))) (PUNCT .)))",,5.26778204
35,2,che,che,PRON,nsubj:pass,sbarcati,"(ROOT (cp (sn (DET I) (PROPN Padri) (PROPN Pellegrini)) (fp (PUNCT ,) (sn (PRON quelli) (f2 (PRON che) (f (ibar (AUX erano) (VERB sbarcati)) (comppas (spda (ADP da) (sn (DET la) (PROPN Mayflower))))))) (PUNCT ,)) (sp (ADP dopo) (sn (DET il) (ADJ primo))) (PUNCT ,) (sn (sa (ADJ abbondante)) (NOUN raccolto) (sv3 (VERB fatto) (comppas (sn (DET l’) (NOUN anno) (sv3 (VERB appresso) (comppas (sp (ADP a) (sn (DET il) (sa (DET loro)) (NOUN arrivo))))))))) (PUNCT ,) (f (ibar (VERB decisero)) (compt (sv2 (ADP di) (VERB ringraziare) (compt (sn (DET il) (NOUN Signore)))) (sv5 (VERB mettendo) (compt (sp (ADP in) (sn (NOUN tavola))) (sn (DET un) (sa (ADJ grosso)) (NOUN tacchino) (fp (PUNCT ,) (sn (NOUN animale)) (sp (ADV prima) (ADP a) (sa (DET loro))) (sa (ADJ sconosciuto)) (CCONJ ma) (sa (ADV molto) (ADV molto) (VERB apprezzato)) (sp (SCONJ dopo) (sv2 (AUX aver) (PRON lo) (VERB visto) (compt (sv2 (VERB mangiare) (compin (sp (ADP a) (sn (DET gli) (NOUN indiani)))))))))))))) (PUNCT .)))",,7.250456545
36,2,erano,essere,AUX,aux:pass,sbarcati,"(ROOT (cp (sn (DET I) (PROPN Padri) (PROPN Pellegrini)) (fp (PUNCT ,) (sn (PRON quelli) (f2 (PRON che) (f (ibar (AUX erano) (VERB sbarcati)) (comppas (spda (ADP da) (sn (DET la) (PROPN Mayflower))))))) (PUNCT ,)) (sp (ADP dopo) (sn (DET il) (ADJ primo))) (PUNCT ,) (sn (sa (ADJ abbondante)) (NOUN raccolto) (sv3 (VERB fatto) (comppas (sn (DET l’) (NOUN anno) (sv3 (VERB appresso) (comppas (sp (ADP a) (sn (DET il) (sa (DET loro)) (NOUN arrivo))))))))) (PUNCT ,) (f (ibar (VERB decisero)) (compt (sv2 (ADP di) (VERB ringraziare) (compt (sn (DET il) (NOUN Signore)))) (sv5 (VERB mettendo) (compt (sp (ADP in) (sn (NOUN tavola))) (sn (DET un) (sa (ADJ grosso)) (NOUN tacchino) (fp (PUNCT ,) (sn (NOUN animale)) (sp (ADV prima) (ADP a) (sa (DET loro))) (sa (ADJ sconosciuto)) (CCONJ ma) (sa (ADV molto) (ADV molto) (VERB apprezzato)) (sp (SCONJ dopo) (sv2 (AUX aver) (PRON lo) (VERB visto) (compt (sv2 (VERB mangiare) (compin (sp (ADP a) (sn (DET gli) (NOUN indiani)))))))))))))) (PUNCT .)))",,5.476165392
