token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,una,uno,DET,det,goccia,(ROOT (f3 (sn (DET Una) (NOUN goccia)) (PUNCT .))),,6.801817508
2,0,goccia,goccia,NOUN,root,ROOT,(ROOT (f3 (sn (DET Una) (NOUN goccia)) (PUNCT .))),4.56 ± 1.89,3.885089526
3,1,una,uno,DET,det,goccia,(ROOT (f (sn (DET Una) (NOUN goccia) (spd (ADP d') (sn (NOUN acqua)))) (ibar (VERB sale)) (compt (sn (DET i) (NOUN gradini) (spd (ADP di) (sn (DET la) (NOUN scala) (PUNCT .))))))),,6.801817508
4,1,goccia,goccia,NOUN,nsubj,sale,(ROOT (f (sn (DET Una) (NOUN goccia) (spd (ADP d') (sn (NOUN acqua)))) (ibar (VERB sale)) (compt (sn (DET i) (NOUN gradini) (spd (ADP di) (sn (DET la) (NOUN scala) (PUNCT .))))))),4.56 ± 1.89,3.885089526
5,1,d,di,ADP,case,acqua,(ROOT (f (sn (DET Una) (NOUN goccia) (spd (ADP d') (sn (NOUN acqua)))) (ibar (VERB sale)) (compt (sn (DET i) (NOUN gradini) (spd (ADP di) (sn (DET la) (NOUN scala) (PUNCT .))))))),,5.87641417
6,1,acqua,acqua,NOUN,nmod,goccia,(ROOT (f (sn (DET Una) (NOUN goccia) (spd (ADP d') (sn (NOUN acqua)))) (ibar (VERB sale)) (compt (sn (DET i) (NOUN gradini) (spd (ADP di) (sn (DET la) (NOUN scala) (PUNCT .))))))),2.96 ± 1.24,5.23681316
7,1,sale,salire,VERB,root,ROOT,(ROOT (f (sn (DET Una) (NOUN goccia) (spd (ADP d') (sn (NOUN acqua)))) (ibar (VERB sale)) (compt (sn (DET i) (NOUN gradini) (spd (ADP di) (sn (DET la) (NOUN scala) (PUNCT .))))))),,4.319806932
8,1,i,il,DET,det,gradini,(ROOT (f (sn (DET Una) (NOUN goccia) (spd (ADP d') (sn (NOUN acqua)))) (ibar (VERB sale)) (compt (sn (DET i) (NOUN gradini) (spd (ADP di) (sn (DET la) (NOUN scala) (PUNCT .))))))),,6.584780852
9,1,gradini,gradine,NOUN,obj,sale,(ROOT (f (sn (DET Una) (NOUN goccia) (spd (ADP d') (sn (NOUN acqua)))) (ibar (VERB sale)) (compt (sn (DET i) (NOUN gradini) (spd (ADP di) (sn (DET la) (NOUN scala) (PUNCT .))))))),,3.309848983
10,1,di,di,ADP,case,scala,(ROOT (f (sn (DET Una) (NOUN goccia) (spd (ADP d') (sn (NOUN acqua)))) (ibar (VERB sale)) (compt (sn (DET i) (NOUN gradini) (spd (ADP di) (sn (DET la) (NOUN scala) (PUNCT .))))))),,7.232814475
11,1,la,il,DET,det,scala,(ROOT (f (sn (DET Una) (NOUN goccia) (spd (ADP d') (sn (NOUN acqua)))) (ibar (VERB sale)) (compt (sn (DET i) (NOUN gradini) (spd (ADP di) (sn (DET la) (NOUN scala) (PUNCT .))))))),,7.055331658
12,1,scala,scala,NOUN,nmod,gradini,(ROOT (f (sn (DET Una) (NOUN goccia) (spd (ADP d') (sn (NOUN acqua)))) (ibar (VERB sale)) (compt (sn (DET i) (NOUN gradini) (spd (ADP di) (sn (DET la) (NOUN scala) (PUNCT .))))))),4.64 ± 0.95,4.290431224
13,2,disteso,distendere,VERB,advcl,ascolto,"(ROOT (cp (sv3 (VERB Disteso) (compin (sp (ADP in) (sn (DET il) (NOUN letto))))) (PUNCT ,) (f (ibar (VERB ascolto)) (compt (sn (DET il) (sa (DET suo)) (NOUN cammino)))) (PUNCT .)))",,3.324462138
14,2,in,in,ADP,case,letto,"(ROOT (cp (sv3 (VERB Disteso) (compin (sp (ADP in) (sn (DET il) (NOUN letto))))) (PUNCT ,) (f (ibar (VERB ascolto)) (compt (sn (DET il) (sa (DET suo)) (NOUN cammino)))) (PUNCT .)))",,6.797274494
15,2,il,il,DET,det,letto,"(ROOT (cp (sv3 (VERB Disteso) (compin (sp (ADP in) (sn (DET il) (NOUN letto))))) (PUNCT ,) (f (ibar (VERB ascolto)) (compt (sn (DET il) (sa (DET suo)) (NOUN cammino)))) (PUNCT .)))",,7.039560886
16,2,letto,letto,NOUN,obl,Disteso,"(ROOT (cp (sv3 (VERB Disteso) (compin (sp (ADP in) (sn (DET il) (NOUN letto))))) (PUNCT ,) (f (ibar (VERB ascolto)) (compt (sn (DET il) (sa (DET suo)) (NOUN cammino)))) (PUNCT .)))",3.36 ± 1.41,5.41108364
17,2,ascolto,ascoltare,VERB,root,ROOT,"(ROOT (cp (sv3 (VERB Disteso) (compin (sp (ADP in) (sn (DET il) (NOUN letto))))) (PUNCT ,) (f (ibar (VERB ascolto)) (compt (sn (DET il) (sa (DET suo)) (NOUN cammino)))) (PUNCT .)))",,4.362942039
18,2,il,il,DET,det,cammino,"(ROOT (cp (sv3 (VERB Disteso) (compin (sp (ADP in) (sn (DET il) (NOUN letto))))) (PUNCT ,) (f (ibar (VERB ascolto)) (compt (sn (DET il) (sa (DET suo)) (NOUN cammino)))) (PUNCT .)))",,7.039560886
19,2,suo,suo,DET,det:poss,cammino,"(ROOT (cp (sv3 (VERB Disteso) (compin (sp (ADP in) (sn (DET il) (NOUN letto))))) (PUNCT ,) (f (ibar (VERB ascolto)) (compt (sn (DET il) (sa (DET suo)) (NOUN cammino)))) (PUNCT .)))",,6.051850878
20,2,cammino,cammino,NOUN,obj,ascolto,"(ROOT (cp (sv3 (VERB Disteso) (compin (sp (ADP in) (sn (DET il) (NOUN letto))))) (PUNCT ,) (f (ibar (VERB ascolto)) (compt (sn (DET il) (sa (DET suo)) (NOUN cammino)))) (PUNCT .)))",,4.175000264
21,3,tic,Tic,PROPN,nsubj,ode,"(ROOT (coord (sn (PROPN Tic)) (PUNCT ,) (sn (NOUN tic)) (PUNCT ,) (f (ibar (PRON si) (VERB ode)) (compt (sp (ADP a) (sn (NOUN intermittenza) (PUNCT .)))))))",,3.623090499
22,3,tic,tic,NOUN,conj,Tic,"(ROOT (coord (sn (PROPN Tic)) (PUNCT ,) (sn (NOUN tic)) (PUNCT ,) (f (ibar (PRON si) (VERB ode)) (compt (sp (ADP a) (sn (NOUN intermittenza) (PUNCT .)))))))",,3.623090499
